episode,env_steps,ep_reward,win,safe_revealed,total_safe,ep_actions,mine_hit
3899,34906,-1.01,0,0,3,1,1
3900,34908,-0.52,0,1,4,2,1
3901,34909,-1.01,0,0,3,1,1
3902,34923,3.16,0,9,12,14,1
3903,34930,1.38,0,5,8,7,1
3904,34932,-0.52,0,1,4,2,1
3905,34949,4.08,0,11,14,17,1
3906,34975,4.64,0,13,16,26,1
3907,34977,-0.52,0,1,4,2,1
3908,34989,2.73,0,8,11,12,1
3909,34990,-1.01,0,0,3,1,1
3910,34992,-0.52,0,1,4,2,1
3911,35005,3.22,0,9,12,13,1
3912,35013,1.32,0,5,8,8,1
3913,35027,2.61,0,8,11,14,1
3914,35035,1.32,0,5,8,8,1
3915,35065,6.05,0,16,19,30,1
3916,35068,-0.03,0,2,5,3,1
3917,35070,-0.52,0,1,4,2,1
3918,35071,-1.01,0,0,3,1,1
3919,35088,4.08,0,11,14,17,1
3920,35098,2.85,0,8,11,10,1
3921,35100,-0.52,0,1,4,2,1
3922,35116,3.59,0,10,13,16,1
3923,35119,-0.03,0,2,5,3,1
3924,35144,6.35,0,16,19,25,1
3925,35147,-0.03,0,2,5,3,1
3926,35148,-1.01,0,0,3,1,1
3927,35159,2.24,0,7,10,11,1
3928,35162,-0.03,0,2,5,3,1
3929,35167,0.95,0,4,7,5,1
3930,35172,0.95,0,4,7,5,1
3931,35177,0.95,0,4,7,5,1
3932,35179,-0.52,0,1,4,2,1
3933,35184,0.95,0,4,7,5,1
3934,35185,-1.01,0,0,3,1,1
3935,35186,-1.01,0,0,3,1,1
3936,35189,-0.03,0,2,5,3,1
3937,35195,1.44,0,5,8,6,1
3938,35210,3.1,0,9,12,15,1
3939,35218,1.87,0,6,9,8,1
3940,35233,4.75,0,12,15,15,1
3941,35244,1.69,0,6,9,11,1
3942,35248,0.46,0,3,6,4,1
3943,35278,5.5,0,15,18,30,1
3944,35281,-0.03,0,2,5,3,1
3945,35286,0.4,0,3,6,5,1
3946,35292,1.44,0,5,8,6,1
3947,35293,-1.01,0,0,3,1,1
3948,35297,-0.09,0,2,5,4,1
3949,35303,1.44,0,5,8,6,1
3950,35309,1.44,0,5,8,6,1
3951,35311,-0.52,0,1,4,2,1
3952,35323,2.73,0,8,11,12,1
3953,35324,-1.01,0,0,3,1,1
3954,35326,-0.52,0,1,4,2,1
3955,35334,0.77,0,4,7,8,1
3956,35346,3.28,0,9,12,12,1
3957,35349,-0.03,0,2,5,3,1
3958,35366,4.08,0,11,14,17,1
3959,35374,1.32,0,5,8,8,1
3960,35378,0.46,0,3,6,4,1
3961,35390,2.73,0,8,11,12,1
3962,35416,4.09,0,12,15,26,1
3963,35419,-0.03,0,2,5,3,1
3964,35426,1.38,0,5,8,7,1
3965,35437,3.34,0,9,12,11,1
3966,35466,6.11,0,16,19,29,1
3967,35469,-0.03,0,2,5,3,1
3968,35472,-0.03,0,2,5,3,1
3969,35528,5.59,0,18,21,56,1
3970,35535,1.38,0,5,8,7,1
3971,35544,2.91,0,8,11,9,1
3972,35553,0.71,0,4,7,9,1
3973,35559,1.44,0,5,8,6,1
3974,35570,1.69,0,6,9,11,1
3975,35573,-0.03,0,2,5,3,1
3976,35575,-0.52,0,1,4,2,1
3977,35586,2.79,0,8,11,11,1
3978,35591,0.95,0,4,7,5,1
3979,35596,0.95,0,4,7,5,1
3980,35598,-0.52,0,1,4,2,1
3981,35600,-0.52,0,1,4,2,1
3982,35614,2.61,0,8,11,14,1
3983,35621,0.83,0,4,7,7,1
3984,35646,5.25,0,14,17,25,1
3985,35649,-0.03,0,2,5,3,1
3986,35652,-0.03,0,2,5,3,1
3987,35656,0.46,0,3,6,4,1
3988,35671,3.65,0,10,13,15,1
3989,35679,1.32,0,5,8,8,1
3990,35683,0.46,0,3,6,4,1
3991,35694,2.24,0,7,10,11,1
3992,35699,0.95,0,4,7,5,1
3993,35723,4.21,0,12,15,24,1
3994,35726,-0.03,0,2,5,3,1
3995,35735,2.36,0,7,10,9,1
3996,35742,1.38,0,5,8,7,1
3997,35757,4.2,0,11,14,15,1
3998,35762,0.4,0,3,6,5,1
3999,35764,-0.52,0,1,4,2,1
4000,35777,2.67,0,8,11,13,1
4001,35784,0.83,0,4,7,7,1
4002,35788,0.46,0,3,6,4,1
4003,35806,4.57,0,12,15,18,1
4004,35827,5.49,0,14,17,21,1
4005,35835,1.87,0,6,9,8,1
4006,35836,-1.01,0,0,3,1,1
4007,35847,1.69,0,6,9,11,1
4008,35849,-0.52,0,1,4,2,1
4009,35852,-0.03,0,2,5,3,1
4010,35857,0.95,0,4,7,5,1
4011,35861,0.46,0,3,6,4,1
4012,35887,5.19,0,14,17,26,1
4013,35890,-0.03,0,2,5,3,1
4014,35893,-0.03,0,2,5,3,1
4015,35925,5.93,0,16,19,32,1
4016,35942,3.53,0,10,13,17,1
4017,35948,1.44,0,5,8,6,1
4018,35960,3.28,0,9,12,12,1
4019,35967,1.93,0,6,9,7,1
4020,35968,-1.01,0,0,3,1,1
4021,35977,2.91,0,8,11,9,1
4022,35980,-0.03,0,2,5,3,1
4023,35985,0.95,0,4,7,5,1
4024,36035,7.05,0,20,23,50,1
4025,36040,0.95,0,4,7,5,1
4026,36042,-0.52,0,1,4,2,1
4027,36063,6.59,0,16,19,21,1
4028,36065,-0.52,0,1,4,2,1
4029,36068,-0.03,0,2,5,3,1
4030,36070,-0.52,0,1,4,2,1
4031,36077,1.38,0,5,8,7,1
4032,36085,1.87,0,6,9,8,1
4033,36086,-1.01,0,0,3,1,1
4034,36091,0.4,0,3,6,5,1
4035,36096,0.95,0,4,7,5,1
4036,36120,4.21,0,12,15,24,1
4037,36126,1.44,0,5,8,6,1
4038,36138,3.28,0,9,12,12,1
4039,36166,7.27,0,18,21,28,1
4040,36183,2.98,0,9,12,17,1
4041,36187,-0.09,0,2,5,4,1
4042,36198,3.34,0,9,12,11,1
4043,36203,0.95,0,4,7,5,1
4044,36218,4.2,0,11,14,15,1
4045,36233,4.2,0,11,14,15,1
4046,36236,-0.03,0,2,5,3,1
4047,36238,-0.52,0,1,4,2,1
4048,36246,1.87,0,6,9,8,1
4049,36263,4.08,0,11,14,17,1
4050,36279,3.59,0,10,13,16,1
4051,36288,1.81,0,6,9,9,1
4052,36290,-0.52,0,1,4,2,1
4053,36310,3.9,0,11,14,20,1
4054,36315,0.95,0,4,7,5,1
4055,36320,0.95,0,4,7,5,1
4056,36331,2.79,0,8,11,11,1
4057,36343,2.18,0,7,10,12,1
4058,36345,-0.52,0,1,4,2,1
4059,36351,0.89,0,4,7,6,1
4060,36353,-0.52,0,1,4,2,1
4061,36357,0.46,0,3,6,4,1
4062,36358,-1.01,0,0,3,1,1
4063,36375,4.63,0,12,15,17,1
4064,36379,0.46,0,3,6,4,1
4065,36388,1.81,0,6,9,9,1
4066,36391,-0.03,0,2,5,3,1
4067,36401,2.3,0,7,10,10,1
4068,36404,-0.58,0,1,4,3,1
4069,36410,1.44,0,5,8,6,1
4070,36414,0.46,0,3,6,4,1
4071,36417,-0.03,0,2,5,3,1
4072,36423,0.89,0,4,7,6,1
4073,36426,-0.03,0,2,5,3,1
4074,36434,1.87,0,6,9,8,1
4075,36471,5.63,0,16,19,37,1
4076,36477,0.34,0,3,6,6,1
4077,36484,1.38,0,5,8,7,1
4078,36488,0.46,0,3,6,4,1
4079,36514,5.19,0,14,17,26,1
4080,36516,-0.52,0,1,4,2,1
4081,36519,-0.03,0,2,5,3,1
4082,36523,0.46,0,3,6,4,1
4083,36531,1.87,0,6,9,8,1
4084,36536,0.95,0,4,7,5,1
4085,36541,0.95,0,4,7,5,1
4086,36543,-0.52,0,1,4,2,1
4087,36549,0.89,0,4,7,6,1
4088,36551,-0.52,0,1,4,2,1
4089,36572,3.29,0,10,13,21,1
4090,36582,2.3,0,7,10,10,1
4091,36584,-0.52,0,1,4,2,1
4092,36590,0.89,0,4,7,6,1
4093,36595,0.95,0,4,7,5,1
4094,36603,1.87,0,6,9,8,1
4095,36606,-0.03,0,2,5,3,1
4096,36608,-0.52,0,1,4,2,1
4097,36612,0.46,0,3,6,4,1
4098,36615,-0.03,0,2,5,3,1
4099,36622,1.38,0,5,8,7,1
4100,36631,2.36,0,7,10,9,1
4101,36665,5.81,0,16,19,34,1
4102,36669,0.46,0,3,6,4,1
4103,36686,5.18,0,13,16,17,1
4104,36697,2.24,0,7,10,11,1
4105,36700,-0.03,0,2,5,3,1
4106,36705,0.95,0,4,7,5,1
4107,36707,-0.52,0,1,4,2,1
4108,36710,-0.03,0,2,5,3,1
4109,36712,-0.52,0,1,4,2,1
4110,36718,0.89,0,4,7,6,1
4111,36727,1.81,0,6,9,9,1
4112,36732,0.95,0,4,7,5,1
4113,36734,-0.52,0,1,4,2,1
4114,36752,4.57,0,12,15,18,1
4115,36757,0.95,0,4,7,5,1
4116,36763,0.34,0,3,6,6,1
4117,36765,-0.52,0,1,4,2,1
4118,36770,0.95,0,4,7,5,1
4119,36772,-0.52,0,1,4,2,1
4120,36788,3.59,0,10,13,16,1
4121,36809,4.39,0,12,15,21,1
4122,36813,0.46,0,3,6,4,1
4123,36844,5.44,0,15,18,31,1
4124,36850,1.44,0,5,8,6,1
4125,36858,2.42,0,7,10,8,1
4126,36871,4.32,0,11,14,13,1
4127,36884,2.12,0,7,10,13,1
4128,36889,0.95,0,4,7,5,1
4129,36900,2.79,0,8,11,11,1
4130,36910,2.3,0,7,10,10,1
4131,36927,4.63,0,12,15,17,1
4132,36931,0.46,0,3,6,4,1
4133,36966,6.3,0,17,20,35,1
4134,36967,-1.01,0,0,3,1,1
4135,36986,5.06,0,13,16,19,1
4136,36995,2.36,0,7,10,9,1
4137,37000,0.95,0,4,7,5,1
4138,37028,5.62,0,15,18,28,1
4139,37043,4.75,0,12,15,15,1
4140,37045,-0.52,0,1,4,2,1
4141,37050,0.95,0,4,7,5,1
4142,37066,4.14,0,11,14,16,1
4143,37067,-1.01,0,0,3,1,1
4144,37071,0.46,0,3,6,4,1
4145,37077,1.44,0,5,8,6,1
4146,37078,-1.01,0,0,3,1,1
4147,37079,-1.01,0,0,3,1,1
4148,37087,1.32,0,5,8,8,1
4149,37090,-0.03,0,2,5,3,1
4150,37091,-1.01,0,0,3,1,1
4151,37113,5.43,0,14,17,22,1
4152,37123,2.85,0,8,11,10,1
4153,37136,4.32,0,11,14,13,1
4154,37146,2.85,0,8,11,10,1
4155,37148,-0.52,0,1,4,2,1
4156,37157,2.36,0,7,10,9,1
4157,37169,2.73,0,8,11,12,1
4158,37172,-0.03,0,2,5,3,1
4159,37184,3.28,0,9,12,12,1
4160,37186,-0.52,0,1,4,2,1
4161,37193,1.93,0,6,9,7,1
4162,37194,-1.01,0,0,3,1,1
4163,37195,-1.01,0,0,3,1,1
4164,37204,1.81,0,6,9,9,1
4165,37219,3.1,0,9,12,15,1
4166,37229,3.4,0,9,12,10,1
4167,37232,-0.03,0,2,5,3,1
4168,37242,2.3,0,7,10,10,1
4169,37250,1.87,0,6,9,8,1
4170,37252,-0.52,0,1,4,2,1
4171,37253,-1.01,0,0,3,1,1
4172,37279,6.29,0,16,19,26,1
4173,37281,-0.52,0,1,4,2,1
4174,37284,-0.03,0,2,5,3,1
4175,37288,-0.09,0,2,5,4,1
4176,37294,0.89,0,4,7,6,1
4177,37296,-0.52,0,1,4,2,1
4178,37299,-0.03,0,2,5,3,1
4179,37367,5.97,0,20,23,68,1
4180,37377,2.3,0,7,10,10,1
4181,37408,5.44,0,15,18,31,1
4182,37410,-0.52,0,1,4,2,1
4183,37411,-1.01,0,0,3,1,1
4184,37414,-0.03,0,2,5,3,1
4185,37417,-0.03,0,2,5,3,1
4186,37425,1.32,0,5,8,8,1
4187,37439,3.71,0,10,13,14,1
4188,37460,3.29,0,10,13,21,1
4189,37487,6.23,0,16,19,27,1
4190,37528,4.84,0,15,18,41,1
4191,37532,0.46,0,3,6,4,1
4192,37535,-0.03,0,2,5,3,1
4193,37536,-1.01,0,0,3,1,1
4194,37555,6.16,0,15,18,19,1
4195,37567,2.73,0,8,11,12,1
4196,37572,0.95,0,4,7,5,1
4197,37586,3.16,0,9,12,14,1
4198,37588,-0.52,0,1,4,2,1
4199,37597,2.36,0,7,10,9,1
4200,37624,5.68,0,15,18,27,1
4201,37632,1.32,0,5,8,8,1
4202,37648,3.59,0,10,13,16,1
4203,37657,1.26,0,5,8,9,1
4204,37666,2.91,0,8,11,9,1
4205,37668,-0.52,0,1,4,2,1
4206,37675,1.38,0,5,8,7,1
4207,37684,1.81,0,6,9,9,1
4208,37693,2.36,0,7,10,9,1
4209,37695,-0.52,0,1,4,2,1
4210,37715,5.0,0,13,16,20,1
4211,37717,-0.52,0,1,4,2,1
4212,37719,-0.52,0,1,4,2,1
4213,37750,5.44,0,15,18,31,1
4214,37751,-1.01,0,0,3,1,1
4215,37773,4.33,0,12,15,22,1
4216,37791,6.22,0,15,18,18,1
4217,37795,0.46,0,3,6,4,1
4218,37797,-0.52,0,1,4,2,1
4219,37799,-0.52,0,1,4,2,1
4220,37801,-0.52,0,1,4,2,1
4221,37807,0.34,0,3,6,6,1
4222,37808,-1.01,0,0,3,1,1
4223,37813,0.95,0,4,7,5,1
4224,37821,1.32,0,5,8,8,1
4225,37823,-0.52,0,1,4,2,1
4226,37830,1.93,0,6,9,7,1
4227,37831,-1.01,0,0,3,1,1
4228,37843,3.28,0,9,12,12,1
4229,37845,-0.52,0,1,4,2,1
4230,37856,2.24,0,7,10,11,1
4231,37875,5.06,0,13,16,19,1
4232,37880,0.95,0,4,7,5,1
4233,37890,1.2,0,5,8,10,1
4234,37922,5.38,0,15,18,32,1
4235,37923,-1.01,0,0,3,1,1
4236,37934,2.79,0,8,11,11,1
4237,37937,-0.03,0,2,5,3,1
4238,37939,-0.52,0,1,4,2,1
4239,37951,3.83,0,10,13,12,1
4240,37967,3.59,0,10,13,16,1
4241,37971,0.46,0,3,6,4,1
4242,37991,3.9,0,11,14,20,1
4243,37997,0.89,0,4,7,6,1
4244,38004,1.38,0,5,8,7,1
4245,38018,2.06,0,7,10,14,1
4246,38020,-0.52,0,1,4,2,1
4247,38037,4.63,0,12,15,17,1
4248,38044,1.38,0,5,8,7,1
4249,38050,1.44,0,5,8,6,1
4250,38058,2.42,0,7,10,8,1
4251,38060,-0.52,0,1,4,2,1
4252,38066,1.44,0,5,8,6,1
4253,38070,0.46,0,3,6,4,1
4254,38089,5.06,0,13,16,19,1
4255,38105,4.14,0,11,14,16,1
4256,38113,1.87,0,6,9,8,1
4257,38115,-0.52,0,1,4,2,1
4258,38117,-0.52,0,1,4,2,1
4259,38142,4.7,0,13,16,25,1
4260,38182,7.65,0,20,23,40,1
4261,38184,-0.52,0,1,4,2,1
4262,38189,0.4,0,3,6,5,1
4263,38210,6.04,0,15,18,21,1
4264,38211,-1.01,0,0,3,1,1
4265,38224,3.22,0,9,12,13,1
4266,38229,0.95,0,4,7,5,1
4267,38248,3.96,0,11,14,19,1
4268,38250,-0.52,0,1,4,2,1
4269,38268,4.02,0,11,14,18,1
4270,38271,-0.03,0,2,5,3,1
4271,38274,-0.03,0,2,5,3,1
4272,38294,4.45,0,12,15,20,1
4273,38295,-1.01,0,0,3,1,1
4274,38299,-0.09,0,2,5,4,1
4275,38301,-0.52,0,1,4,2,1
4276,38312,2.24,0,7,10,11,1
4277,38344,5.93,0,16,19,32,1
4278,38352,1.32,0,5,8,8,1
4279,38362,2.3,0,7,10,10,1
4280,38365,-0.03,0,2,5,3,1
4281,38368,-0.03,0,2,5,3,1
4282,38371,-0.03,0,2,5,3,1
4283,38391,3.9,0,11,14,20,1
4284,38407,3.59,0,10,13,16,1
4285,38414,1.93,0,6,9,7,1
4286,38423,2.91,0,8,11,9,1
4287,38425,-0.52,0,1,4,2,1
4288,38472,7.23,0,20,23,47,1
4289,38473,-1.01,0,0,3,1,1
4290,38483,3.4,0,9,12,10,1
4291,38507,5.86,0,15,18,24,1
4292,38512,0.95,0,4,7,5,1
4293,38518,0.34,0,3,6,6,1
4294,38523,0.4,0,3,6,5,1
4295,38548,6.35,0,16,19,25,1
4296,38549,-1.01,0,0,3,1,1
4297,38571,4.33,0,12,15,22,1
4298,38576,0.4,0,3,6,5,1
4299,38624,5.52,0,17,20,48,1
4300,38638,4.81,0,12,15,14,1
4301,38654,4.14,0,11,14,16,1
4302,38659,0.95,0,4,7,5,1
4303,38665,0.89,0,4,7,6,1
4304,38668,-0.03,0,2,5,3,1
4305,38669,-1.01,0,0,3,1,1
4306,38674,0.95,0,4,7,5,1
4307,38680,1.44,0,5,8,6,1
4308,38684,0.46,0,3,6,4,1
4309,38698,3.16,0,9,12,14,1
4310,38702,0.46,0,3,6,4,1
4311,38714,3.28,0,9,12,12,1
4312,38728,3.71,0,10,13,14,1
4313,38735,1.38,0,5,8,7,1
4314,38741,0.89,0,4,7,6,1
4315,38755,2.06,0,7,10,14,1
4316,38758,-0.03,0,2,5,3,1
4317,38760,-0.52,0,1,4,2,1
4318,38770,2.85,0,8,11,10,1
4319,38777,1.93,0,6,9,7,1
4320,38815,6.12,0,17,20,38,1
4321,38821,1.44,0,5,8,6,1
4322,38822,-1.01,0,0,3,1,1
4323,38823,-1.01,0,0,3,1,1
4324,38830,1.38,0,5,8,7,1
4325,38844,3.16,0,9,12,14,1
4326,38848,0.46,0,3,6,4,1
4327,38856,2.42,0,7,10,8,1
4328,38862,0.89,0,4,7,6,1
4329,38866,0.46,0,3,6,4,1
4330,38897,4.34,0,13,16,31,1
4331,38914,2.98,0,9,12,17,1
4332,38920,0.89,0,4,7,6,1
4333,38924,0.46,0,3,6,4,1
4334,38932,1.87,0,6,9,8,1
4335,38942,2.85,0,8,11,10,1
4336,38945,-0.03,0,2,5,3,1
4337,38960,3.65,0,10,13,15,1
4338,38961,-1.01,0,0,3,1,1
4339,38971,2.85,0,8,11,10,1
4340,39014,6.92,0,19,22,43,1
4341,39022,0.77,0,4,7,8,1
4342,39039,3.53,0,10,13,17,1
4343,39042,-0.03,0,2,5,3,1
4344,39045,-0.03,0,2,5,3,1
4345,39062,3.53,0,10,13,17,1
4346,39063,-1.01,0,0,3,1,1
4347,39067,0.46,0,3,6,4,1
4348,39094,6.78,0,17,20,27,1
4349,39096,-0.52,0,1,4,2,1
4350,39100,0.46,0,3,6,4,1
4351,39101,-1.01,0,0,3,1,1
4352,39105,0.46,0,3,6,4,1
4353,39108,-0.03,0,2,5,3,1
4354,39119,3.34,0,9,12,11,1
4355,39133,4.26,0,11,14,14,1
4356,39135,-0.52,0,1,4,2,1
4357,39136,-1.01,0,0,3,1,1
4358,39140,0.46,0,3,6,4,1
4359,39142,-0.52,0,1,4,2,1
4360,39177,6.85,0,18,21,35,1
4361,39186,1.81,0,6,9,9,1
4362,39204,5.67,0,14,17,18,1
4363,39227,4.82,0,13,16,23,1
4364,39235,2.42,0,7,10,8,1
4365,39240,0.95,0,4,7,5,1
4366,39242,-0.52,0,1,4,2,1
4367,39257,3.1,0,9,12,15,1
4368,39258,-1.01,0,0,3,1,1
4369,39280,5.43,0,14,17,22,1
4370,39289,1.81,0,6,9,9,1
4371,39291,-0.52,0,1,4,2,1
4372,39293,-0.52,0,1,4,2,1
4373,39294,-1.01,0,0,3,1,1
4374,39295,-1.01,0,0,3,1,1
4375,39299,-0.09,0,2,5,4,1
4376,39309,2.85,0,8,11,10,1
4377,39316,1.93,0,6,9,7,1
4378,39318,-0.52,0,1,4,2,1
4379,39324,0.89,0,4,7,6,1
4380,39325,-1.01,0,0,3,1,1
4381,39326,-1.01,0,0,3,1,1
4382,39345,4.51,0,12,15,19,1
4383,39359,3.16,0,9,12,14,1
4384,39360,-1.01,0,0,3,1,1
4385,39365,0.95,0,4,7,5,1
4386,39374,2.36,0,7,10,9,1
4387,39375,-1.01,0,0,3,1,1
4388,39413,6.12,0,17,20,38,1
4389,39420,1.93,0,6,9,7,1
4390,39423,-0.03,0,2,5,3,1
4391,39427,0.46,0,3,6,4,1
4392,39429,-0.52,0,1,4,2,1
4393,39431,-0.52,0,1,4,2,1
4394,39433,-0.52,0,1,4,2,1
4395,39437,0.46,0,3,6,4,1
4396,39441,0.46,0,3,6,4,1
4397,39472,5.44,0,15,18,31,1
4398,39479,1.38,0,5,8,7,1
4399,39493,4.81,0,12,15,14,1
4400,39497,0.46,0,3,6,4,1
4401,39499,-0.52,0,1,4,2,1
4402,39503,0.46,0,3,6,4,1
4403,39510,1.38,0,5,8,7,1
4404,39521,2.79,0,8,11,11,1
4405,39523,-0.52,0,1,4,2,1
4406,39524,-1.01,0,0,3,1,1
4407,39526,-0.52,0,1,4,2,1
4408,39529,-0.03,0,2,5,3,1
4409,39532,-0.03,0,2,5,3,1
4410,39536,0.46,0,3,6,4,1
4411,39540,0.46,0,3,6,4,1
4412,39547,1.38,0,5,8,7,1
4413,39549,-0.52,0,1,4,2,1
4414,39552,-0.03,0,2,5,3,1
4415,39555,-0.03,0,2,5,3,1
4416,39565,2.85,0,8,11,10,1
4417,39575,2.3,0,7,10,10,1
4418,39586,2.79,0,8,11,11,1
4419,39591,0.95,0,4,7,5,1
4420,39595,-0.09,0,2,5,4,1
4421,39597,-0.52,0,1,4,2,1
4422,39599,-0.52,0,1,4,2,1
4423,39611,3.28,0,9,12,12,1
4424,39612,-1.01,0,0,3,1,1
4425,39617,0.4,0,3,6,5,1
4426,39621,0.46,0,3,6,4,1
4427,39623,-0.52,0,1,4,2,1
4428,39631,2.42,0,7,10,8,1
4429,39635,0.46,0,3,6,4,1
4430,39638,-0.03,0,2,5,3,1
4431,39653,3.65,0,10,13,15,1
4432,39654,-1.01,0,0,3,1,1
4433,39660,1.44,0,5,8,6,1
4434,39679,5.61,0,14,17,19,1
4435,39683,-0.09,0,2,5,4,1
4436,39688,0.95,0,4,7,5,1
4437,39692,0.46,0,3,6,4,1
4438,39702,3.4,0,9,12,10,1
4439,39704,-0.52,0,1,4,2,1
4440,39709,0.4,0,3,6,5,1
4441,39712,-0.03,0,2,5,3,1
4442,39717,0.95,0,4,7,5,1
4443,39724,1.93,0,6,9,7,1
4444,39735,3.34,0,9,12,11,1
4445,39751,3.59,0,10,13,16,1
4446,39758,0.83,0,4,7,7,1
4447,39762,0.46,0,3,6,4,1
4448,39763,-1.01,0,0,3,1,1
4449,39767,-0.09,0,2,5,4,1
4450,39771,-0.09,0,2,5,4,1
4451,39772,-1.01,0,0,3,1,1
4452,39775,-0.03,0,2,5,3,1
4453,39795,3.9,0,11,14,20,1
4454,39800,0.95,0,4,7,5,1
4455,39817,2.98,0,9,12,17,1
4456,39827,2.3,0,7,10,10,1
4457,39832,0.4,0,3,6,5,1
4458,39839,1.93,0,6,9,7,1
4459,39842,-0.03,0,2,5,3,1
4460,39851,2.91,0,8,11,9,1
4461,39865,2.61,0,8,11,14,1
4462,39870,0.4,0,3,6,5,1
4463,39878,2.42,0,7,10,8,1
4464,39885,1.38,0,5,8,7,1
4465,39896,2.24,0,7,10,11,1
4466,39901,0.95,0,4,7,5,1
4467,39906,0.95,0,4,7,5,1
4468,39914,2.42,0,7,10,8,1
4469,39935,4.39,0,12,15,21,1
4470,39946,2.24,0,7,10,11,1
4471,39951,0.95,0,4,7,5,1
4472,39960,2.36,0,7,10,9,1
4473,39963,-0.03,0,2,5,3,1
4474,39964,-1.01,0,0,3,1,1
4475,39986,4.88,0,13,16,22,1
4476,40004,4.02,0,11,14,18,1
4477,40009,0.4,0,3,6,5,1
4478,40012,-0.03,0,2,5,3,1
4479,40028,5.24,0,13,16,16,1
4480,40068,5.45,0,16,19,40,1
4481,40070,-0.52,0,1,4,2,1
4482,40073,-0.58,0,1,4,3,1
4483,40096,4.82,0,13,16,23,1
4484,40099,-0.03,0,2,5,3,1
4485,40102,-0.03,0,2,5,3,1
4486,40109,1.93,0,6,9,7,1
4487,40134,6.9,0,17,20,25,1
4488,40143,1.81,0,6,9,9,1
4489,40144,-1.01,0,0,3,1,1
4490,40176,5.38,0,15,18,32,1
4491,40177,-1.01,0,0,3,1,1
4492,40187,2.85,0,8,11,10,1
4493,40198,3.34,0,9,12,11,1
4494,40214,4.14,0,11,14,16,1
4495,40218,0.46,0,3,6,4,1
4496,40219,-1.01,0,0,3,1,1
4497,40224,0.4,0,3,6,5,1
4498,40244,5.55,0,14,17,20,1
4499,40268,5.31,0,14,17,24,1
4500,40269,-1.01,0,0,3,1,1
4501,40270,-1.01,0,0,3,1,1
4502,40284,4.26,0,11,14,14,1
4503,40286,-0.52,0,1,4,2,1
4504,40291,0.4,0,3,6,5,1
4505,40302,3.34,0,9,12,11,1
4506,40309,0.83,0,4,7,7,1
4507,40311,-0.52,0,1,4,2,1
4508,40322,3.34,0,9,12,11,1
4509,40324,-0.52,0,1,4,2,1
4510,40328,-0.09,0,2,5,4,1
4511,40338,1.75,0,6,9,10,1
4512,40376,5.57,0,16,19,38,1
4513,40388,1.08,0,5,8,12,1
4514,40390,-0.52,0,1,4,2,1
4515,40411,5.49,0,14,17,21,1
4516,40414,-0.03,0,2,5,3,1
4517,40419,0.95,0,4,7,5,1
4518,40431,3.28,0,9,12,12,1
4519,40435,-0.09,0,2,5,4,1
4520,40437,-0.52,0,1,4,2,1
4521,40515,5.92,0,21,24,78,1
4522,40521,1.44,0,5,8,6,1
4523,40526,0.4,0,3,6,5,1
4524,40546,5.55,0,14,17,20,1
4525,40568,4.88,0,13,16,22,1
4526,40569,-1.01,0,0,3,1,1
4527,40570,-1.01,0,0,3,1,1
4528,40571,-1.01,0,0,3,1,1
4529,40573,-0.52,0,1,4,2,1
4530,40607,5.81,0,16,19,34,1
4531,40611,0.46,0,3,6,4,1
4532,40615,0.46,0,3,6,4,1
4533,40621,1.44,0,5,8,6,1
4534,40632,2.79,0,8,11,11,1
4535,40635,-0.03,0,2,5,3,1
4536,40644,1.81,0,6,9,9,1
4537,40650,1.44,0,5,8,6,1
4538,40665,4.75,0,12,15,15,1
4539,40667,-0.52,0,1,4,2,1
4540,40670,-0.03,0,2,5,3,1
4541,40673,-0.03,0,2,5,3,1
4542,40676,-0.03,0,2,5,3,1
4543,40685,1.26,0,5,8,9,1
4544,40700,3.65,0,10,13,15,1
4545,40733,5.32,0,15,18,33,1
4546,40735,-0.52,0,1,4,2,1
4547,40755,4.45,0,12,15,20,1
4548,40766,2.24,0,7,10,11,1
4549,40774,2.42,0,7,10,8,1
4550,40782,1.32,0,5,8,8,1
4551,40784,-0.52,0,1,4,2,1
4552,40793,1.81,0,6,9,9,1
4553,40801,1.87,0,6,9,8,1
4554,40806,0.95,0,4,7,5,1
4555,40808,-0.52,0,1,4,2,1
4556,40810,-0.52,0,1,4,2,1
4557,40820,1.75,0,6,9,10,1
4558,40823,-0.03,0,2,5,3,1
4559,40830,1.38,0,5,8,7,1
4560,40837,1.38,0,5,8,7,1
4561,40839,-0.52,0,1,4,2,1
4562,40849,1.75,0,6,9,10,1
4563,40851,-0.52,0,1,4,2,1
4564,40859,1.87,0,6,9,8,1
4565,40868,1.81,0,6,9,9,1
4566,40884,4.14,0,11,14,16,1
4567,40887,-0.03,0,2,5,3,1
4568,40889,-0.52,0,1,4,2,1
4569,40896,1.93,0,6,9,7,1
4570,40903,1.38,0,5,8,7,1
4571,40911,1.32,0,5,8,8,1
4572,40917,1.44,0,5,8,6,1
4573,40937,4.45,0,12,15,20,1
4574,40945,2.42,0,7,10,8,1
4575,40949,0.46,0,3,6,4,1
4576,40950,-1.01,0,0,3,1,1
4577,40966,3.59,0,10,13,16,1
4578,40974,2.42,0,7,10,8,1
4579,41005,5.99,0,16,19,31,1
4580,41051,6.74,0,19,22,46,1
4581,41059,1.32,0,5,8,8,1
4582,41060,-1.01,0,0,3,1,1
4583,41064,0.46,0,3,6,4,1
4584,41075,3.34,0,9,12,11,1
