episode,env_steps,ep_reward,win,safe_revealed,total_safe,ep_actions,mine_hit
95,811,2.85,0,8,11,10,1
96,816,0.95,0,4,7,5,1
97,817,-1.01,0,0,3,1,1
98,827,2.3,0,7,10,10,1
99,828,-1.01,0,0,3,1,1
100,836,2.42,0,7,10,8,1
101,849,3.22,0,9,12,13,1
102,851,-0.52,0,1,4,2,1
103,859,2.42,0,7,10,8,1
104,864,0.95,0,4,7,5,1
105,876,3.83,0,10,13,12,1
106,879,-0.03,0,2,5,3,1
107,901,5.43,0,14,17,22,1
108,924,5.37,0,14,17,23,1
109,940,5.24,0,13,16,16,1
110,949,2.91,0,8,11,9,1
111,957,1.87,0,6,9,8,1
112,968,3.89,0,10,13,11,1
113,969,-1.01,0,0,3,1,1
114,983,3.71,0,10,13,14,1
115,988,0.95,0,4,7,5,1
116,997,2.91,0,8,11,9,1
117,1015,5.12,0,13,16,18,1
118,1020,0.95,0,4,7,5,1
119,1040,5.0,0,13,16,20,1
120,1045,0.4,0,3,6,5,1
121,1060,4.75,0,12,15,15,1
122,1067,1.93,0,6,9,7,1
123,1070,-0.03,0,2,5,3,1
124,1076,1.44,0,5,8,6,1
125,1077,-1.01,0,0,3,1,1
126,1080,-0.03,0,2,5,3,1
127,1089,1.26,0,5,8,9,1
128,1097,1.87,0,6,9,8,1
129,1099,-0.52,0,1,4,2,1
130,1108,1.26,0,5,8,9,1
131,1115,1.38,0,5,8,7,1
132,1123,1.87,0,6,9,8,1
133,1133,2.85,0,8,11,10,1
134,1136,-0.03,0,2,5,3,1
135,1152,3.59,0,10,13,16,1
136,1156,0.46,0,3,6,4,1
137,1164,2.42,0,7,10,8,1
138,1167,-0.03,0,2,5,3,1
139,1171,0.46,0,3,6,4,1
140,1175,0.46,0,3,6,4,1
141,1189,3.16,0,9,12,14,1
142,1197,2.42,0,7,10,8,1
143,1200,-0.03,0,2,5,3,1
144,1202,-0.52,0,1,4,2,1
145,1228,6.29,0,16,19,26,1
146,1233,0.4,0,3,6,5,1
147,1239,1.44,0,5,8,6,1
148,1248,2.36,0,7,10,9,1
149,1271,5.37,0,14,17,23,1
150,1279,2.42,0,7,10,8,1
151,1282,-0.03,0,2,5,3,1
152,1285,-0.03,0,2,5,3,1
153,1290,0.95,0,4,7,5,1
154,1294,0.46,0,3,6,4,1
155,1301,1.93,0,6,9,7,1
156,1302,-1.01,0,0,3,1,1
157,1316,4.26,0,11,14,14,1
158,1329,4.32,0,11,14,13,1
159,1346,4.08,0,11,14,17,1
160,1350,-0.09,0,2,5,4,1
161,1359,1.81,0,6,9,9,1
162,1369,2.85,0,8,11,10,1
163,1386,5.18,0,13,16,17,1
164,1394,1.32,0,5,8,8,1
165,1409,4.2,0,11,14,15,1
166,1418,2.36,0,7,10,9,1
167,1427,2.36,0,7,10,9,1
168,1442,4.2,0,11,14,15,1
169,1443,-1.01,0,0,3,1,1
170,1448,0.4,0,3,6,5,1
171,1452,-0.09,0,2,5,4,1
172,1456,-0.09,0,2,5,4,1
173,1471,3.65,0,10,13,15,1
174,1500,5.56,0,15,18,29,1
175,1509,2.91,0,8,11,9,1
176,1522,3.77,0,10,13,13,1
177,1537,3.65,0,10,13,15,1
178,1548,2.79,0,8,11,11,1
179,1554,1.44,0,5,8,6,1
180,1558,0.46,0,3,6,4,1
181,1563,0.4,0,3,6,5,1
182,1567,0.46,0,3,6,4,1
183,1568,-1.01,0,0,3,1,1
184,1592,4.76,0,13,16,24,1
185,1595,-0.03,0,2,5,3,1
186,1605,2.85,0,8,11,10,1
187,1609,0.46,0,3,6,4,1
188,1615,1.44,0,5,8,6,1
189,1638,4.82,0,13,16,23,1
190,1650,2.18,0,7,10,12,1
191,1651,-1.01,0,0,3,1,1
192,1656,0.95,0,4,7,5,1
193,1660,0.46,0,3,6,4,1
194,1674,3.71,0,10,13,14,1
195,1680,1.44,0,5,8,6,1
196,1684,-0.09,0,2,5,4,1
197,1688,0.46,0,3,6,4,1
198,1692,0.46,0,3,6,4,1
199,1699,1.93,0,6,9,7,1
200,1705,1.44,0,5,8,6,1
201,1707,-0.52,0,1,4,2,1
202,1710,-0.03,0,2,5,3,1
203,1715,0.95,0,4,7,5,1
204,1716,-1.01,0,0,3,1,1
205,1743,5.68,0,15,18,27,1
206,1749,0.89,0,4,7,6,1
207,1756,1.93,0,6,9,7,1
208,1757,-1.01,0,0,3,1,1
209,1758,-1.01,0,0,3,1,1
210,1773,3.65,0,10,13,15,1
211,1782,1.81,0,6,9,9,1
212,1785,-0.03,0,2,5,3,1
213,1788,-0.03,0,2,5,3,1
214,1802,4.26,0,11,14,14,1
215,1812,2.3,0,7,10,10,1
216,1814,-0.52,0,1,4,2,1
217,1817,-0.03,0,2,5,3,1
218,1820,-0.03,0,2,5,3,1
219,1824,0.46,0,3,6,4,1
220,1845,5.49,0,14,17,21,1
221,1846,-1.01,0,0,3,1,1
222,1849,-0.03,0,2,5,3,1
223,1852,-0.03,0,2,5,3,1
224,1856,-0.09,0,2,5,4,1
225,1873,3.53,0,10,13,17,1
226,1878,-0.15,0,2,5,5,1
227,1891,3.22,0,9,12,13,1
228,1898,1.38,0,5,8,7,1
229,1916,4.02,0,11,14,18,1
230,1928,3.83,0,10,13,12,1
231,1981,6.32,0,19,22,53,1
232,1986,0.95,0,4,7,5,1
233,1993,1.93,0,6,9,7,1
234,1998,0.4,0,3,6,5,1
235,2017,3.41,0,10,13,19,1
236,2024,0.83,0,4,7,7,1
237,2028,-0.09,0,2,5,4,1
238,2030,-0.52,0,1,4,2,1
239,2039,2.91,0,8,11,9,1
240,2041,-0.52,0,1,4,2,1
241,2043,-0.52,0,1,4,2,1
242,2044,-1.01,0,0,3,1,1
243,2045,-1.01,0,0,3,1,1
244,2050,0.95,0,4,7,5,1
245,2051,-1.01,0,0,3,1,1
246,2054,-0.03,0,2,5,3,1
247,2059,0.95,0,4,7,5,1
248,2064,0.4,0,3,6,5,1
249,2065,-1.01,0,0,3,1,1
250,2075,2.3,0,7,10,10,1
251,2079,0.46,0,3,6,4,1
252,2082,-0.03,0,2,5,3,1
253,2093,3.34,0,9,12,11,1
254,2101,0.77,0,4,7,8,1
255,2102,-1.01,0,0,3,1,1
256,2105,-0.03,0,2,5,3,1
257,2109,-0.09,0,2,5,4,1
258,2111,-0.52,0,1,4,2,1
259,2115,0.46,0,3,6,4,1
260,2120,0.95,0,4,7,5,1
261,2122,-0.52,0,1,4,2,1
262,2152,5.5,0,15,18,30,1
263,2153,-1.01,0,0,3,1,1
264,2173,3.9,0,11,14,20,1
265,2183,2.85,0,8,11,10,1
266,2192,2.91,0,8,11,9,1
267,2203,2.79,0,8,11,11,1
268,2215,3.83,0,10,13,12,1
269,2217,-0.52,0,1,4,2,1
270,2248,5.99,0,16,19,31,1
271,2250,-0.52,0,1,4,2,1
272,2282,6.48,0,17,20,32,1
273,2284,-0.52,0,1,4,2,1
274,2296,2.73,0,8,11,12,1
275,2298,-0.52,0,1,4,2,1
276,2305,1.93,0,6,9,7,1
277,2307,-0.52,0,1,4,2,1
278,2310,-0.03,0,2,5,3,1
279,2312,-0.52,0,1,4,2,1
280,2319,1.38,0,5,8,7,1
281,2321,-0.52,0,1,4,2,1
282,2325,0.46,0,3,6,4,1
283,2348,4.82,0,13,16,23,1
284,2354,1.44,0,5,8,6,1
285,2366,2.73,0,8,11,12,1
286,2372,1.44,0,5,8,6,1
287,2377,0.95,0,4,7,5,1
288,2386,1.81,0,6,9,9,1
289,2391,0.95,0,4,7,5,1
290,2400,2.36,0,7,10,9,1
291,2412,3.83,0,10,13,12,1
292,2413,-1.01,0,0,3,1,1
293,2417,0.46,0,3,6,4,1
294,2419,-0.52,0,1,4,2,1
295,2422,-0.03,0,2,5,3,1
296,2424,-0.52,0,1,4,2,1
297,2441,5.73,0,14,17,17,1
298,2464,7.02,0,17,20,23,1
299,2476,3.83,0,10,13,12,1
300,2477,-1.01,0,0,3,1,1
301,2484,0.83,0,4,7,7,1
302,2503,5.06,0,13,16,19,1
303,2505,-0.52,0,1,4,2,1
304,2509,0.46,0,3,6,4,1
305,2514,0.95,0,4,7,5,1
306,2515,-1.01,0,0,3,1,1
307,2532,4.08,0,11,14,17,1
308,2545,3.22,0,9,12,13,1
309,2570,6.9,0,17,20,25,1
310,2588,4.57,0,12,15,18,1
311,2591,-0.03,0,2,5,3,1
312,2596,0.95,0,4,7,5,1
313,2600,-0.09,0,2,5,4,1
314,2634,8.01,0,20,23,34,1
315,2637,-0.03,0,2,5,3,1
316,2647,3.4,0,9,12,10,1
317,2655,2.42,0,7,10,8,1
318,2679,4.76,0,13,16,24,1
319,2685,1.44,0,5,8,6,1
320,2693,1.87,0,6,9,8,1
321,2694,-1.01,0,0,3,1,1
322,2695,-1.01,0,0,3,1,1
323,2696,-1.01,0,0,3,1,1
324,2701,0.95,0,4,7,5,1
325,2702,-1.01,0,0,3,1,1
326,2705,-0.03,0,2,5,3,1
327,2711,0.89,0,4,7,6,1
328,2712,-1.01,0,0,3,1,1
329,2715,-0.03,0,2,5,3,1
330,2728,4.32,0,11,14,13,1
331,2731,-0.03,0,2,5,3,1
332,2757,5.74,0,15,18,26,1
333,2758,-1.01,0,0,3,1,1
334,2770,2.18,0,7,10,12,1
335,2772,-0.52,0,1,4,2,1
336,2775,-0.03,0,2,5,3,1
337,2781,1.44,0,5,8,6,1
338,2785,0.46,0,3,6,4,1
339,2792,1.93,0,6,9,7,1
340,2794,-0.52,0,1,4,2,1
341,2795,-1.01,0,0,3,1,1
342,2798,-0.03,0,2,5,3,1
343,2815,3.53,0,10,13,17,1
344,2816,-1.01,0,0,3,1,1
345,2817,-1.01,0,0,3,1,1
346,2821,0.46,0,3,6,4,1
347,2845,5.86,0,15,18,24,1
348,2850,0.95,0,4,7,5,1
349,2862,3.28,0,9,12,12,1
350,2872,2.85,0,8,11,10,1
351,2873,-1.01,0,0,3,1,1
352,2882,2.36,0,7,10,9,1
353,2889,1.38,0,5,8,7,1
354,2902,3.77,0,10,13,13,1
355,2917,3.1,0,9,12,15,1
356,2921,0.46,0,3,6,4,1
357,2948,6.78,0,17,20,27,1
358,2955,1.38,0,5,8,7,1
359,2956,-1.01,0,0,3,1,1
360,2962,1.44,0,5,8,6,1
361,2969,1.38,0,5,8,7,1
362,2976,1.38,0,5,8,7,1
363,2977,-1.01,0,0,3,1,1
364,2978,-1.01,0,0,3,1,1
365,2979,-1.01,0,0,3,1,1
366,2994,4.2,0,11,14,15,1
367,3004,2.3,0,7,10,10,1
368,3008,0.46,0,3,6,4,1
369,3014,0.89,0,4,7,6,1
370,3020,1.44,0,5,8,6,1
371,3023,-0.58,0,1,4,3,1
372,3024,-1.01,0,0,3,1,1
373,3026,-0.52,0,1,4,2,1
374,3040,3.16,0,9,12,14,1
375,3052,2.18,0,7,10,12,1
376,3058,1.44,0,5,8,6,1
377,3065,1.93,0,6,9,7,1
378,3072,1.93,0,6,9,7,1
379,3112,7.1,0,19,22,40,1
380,3156,7.41,0,20,23,44,1
381,3160,0.46,0,3,6,4,1
382,3161,-1.01,0,0,3,1,1
383,3174,3.22,0,9,12,13,1
384,3193,4.51,0,12,15,19,1
385,3198,0.95,0,4,7,5,1
386,3221,4.82,0,13,16,23,1
387,3228,1.38,0,5,8,7,1
388,3256,6.72,0,17,20,28,1
389,3276,5.55,0,14,17,20,1
390,3279,-0.03,0,2,5,3,1
391,3282,-0.03,0,2,5,3,1
392,3283,-1.01,0,0,3,1,1
393,3286,-0.03,0,2,5,3,1
394,3302,4.69,0,12,15,16,1
395,3309,1.93,0,6,9,7,1
396,3310,-1.01,0,0,3,1,1
397,3312,-0.52,0,1,4,2,1
398,3332,5.55,0,14,17,20,1
399,3333,-1.01,0,0,3,1,1
400,3337,-0.09,0,2,5,4,1
401,3352,4.75,0,12,15,15,1
402,3354,-0.52,0,1,4,2,1
403,3363,1.81,0,6,9,9,1
404,3376,2.67,0,8,11,13,1
405,3381,0.95,0,4,7,5,1
406,3410,5.01,0,14,17,29,1
407,3415,0.95,0,4,7,5,1
408,3422,1.93,0,6,9,7,1
409,3447,6.35,0,16,19,25,1
410,3451,0.46,0,3,6,4,1
411,3452,-1.01,0,0,3,1,1
412,3456,0.46,0,3,6,4,1
413,3467,2.79,0,8,11,11,1
414,3487,5.0,0,13,16,20,1
415,3503,4.14,0,11,14,16,1
416,3517,4.26,0,11,14,14,1
417,3529,2.73,0,8,11,12,1
418,3538,1.81,0,6,9,9,1
419,3556,5.12,0,13,16,18,1
420,3561,0.95,0,4,7,5,1
421,3565,0.46,0,3,6,4,1
422,3579,4.26,0,11,14,14,1
423,3583,-0.09,0,2,5,4,1
424,3592,0.71,0,4,7,9,1
425,3618,5.19,0,14,17,26,1
426,3646,6.72,0,17,20,28,1
427,3648,-0.52,0,1,4,2,1
428,3662,4.26,0,11,14,14,1
429,3691,5.01,0,14,17,29,1
430,3695,0.46,0,3,6,4,1
431,3701,0.89,0,4,7,6,1
432,3716,3.65,0,10,13,15,1
433,3723,1.38,0,5,8,7,1
434,3732,1.26,0,5,8,9,1
435,3735,-0.03,0,2,5,3,1
436,3742,1.93,0,6,9,7,1
437,3754,2.73,0,8,11,12,1
438,3757,-0.03,0,2,5,3,1
439,3776,5.06,0,13,16,19,1
440,3785,2.91,0,8,11,9,1
441,3787,-0.52,0,1,4,2,1
442,3819,6.48,0,17,20,32,1
443,3824,0.95,0,4,7,5,1
444,3836,3.83,0,10,13,12,1
445,3841,0.95,0,4,7,5,1
446,3844,-0.03,0,2,5,3,1
447,3846,-0.52,0,1,4,2,1
448,3852,1.44,0,5,8,6,1
449,3855,-0.58,0,1,4,3,1
450,3867,2.73,0,8,11,12,1
451,3878,3.34,0,9,12,11,1
452,3880,-0.52,0,1,4,2,1
453,3892,3.28,0,9,12,12,1
454,3902,2.85,0,8,11,10,1
455,3911,1.81,0,6,9,9,1
456,3916,0.95,0,4,7,5,1
457,3924,1.87,0,6,9,8,1
458,3933,2.36,0,7,10,9,1
459,3942,1.81,0,6,9,9,1
460,3948,0.89,0,4,7,6,1
461,3953,0.95,0,4,7,5,1
462,3961,1.87,0,6,9,8,1
463,3962,-1.01,0,0,3,1,1
464,3964,-0.52,0,1,4,2,1
465,3969,0.4,0,3,6,5,1
466,3973,0.46,0,3,6,4,1
467,3976,-0.03,0,2,5,3,1
468,3977,-1.01,0,0,3,1,1
469,3978,-1.01,0,0,3,1,1
470,3979,-1.01,0,0,3,1,1
471,3983,0.46,0,3,6,4,1
472,3986,-0.03,0,2,5,3,1
473,3991,0.4,0,3,6,5,1
474,3994,-0.03,0,2,5,3,1
475,4004,2.3,0,7,10,10,1
476,4008,0.46,0,3,6,4,1
477,4009,-1.01,0,0,3,1,1
478,4015,0.34,0,3,6,6,1
479,4025,2.85,0,8,11,10,1
480,4032,1.93,0,6,9,7,1
481,4037,0.95,0,4,7,5,1
482,4067,5.5,0,15,18,30,1
483,4068,-1.01,0,0,3,1,1
484,4072,0.46,0,3,6,4,1
485,4084,3.28,0,9,12,12,1
486,4093,1.81,0,6,9,9,1
487,4101,1.87,0,6,9,8,1
488,4112,2.79,0,8,11,11,1
489,4114,-0.52,0,1,4,2,1
490,4123,1.81,0,6,9,9,1
491,4124,-1.01,0,0,3,1,1
492,4125,-1.01,0,0,3,1,1
493,4126,-1.01,0,0,3,1,1
494,4127,-1.01,0,0,3,1,1
495,4136,2.91,0,8,11,9,1
496,4167,6.54,0,17,20,31,1
497,4169,-0.52,0,1,4,2,1
498,4171,-0.52,0,1,4,2,1
499,4175,0.46,0,3,6,4,1
500,4181,1.44,0,5,8,6,1
501,4190,2.36,0,7,10,9,1
502,4193,-0.03,0,2,5,3,1
503,4202,2.36,0,7,10,9,1
504,4207,0.95,0,4,7,5,1
505,4208,-1.01,0,0,3,1,1
506,4216,0.77,0,4,7,8,1
507,4231,3.65,0,10,13,15,1
508,4234,-0.03,0,2,5,3,1
509,4258,6.41,0,16,19,24,1
510,4273,3.1,0,9,12,15,1
511,4275,-0.52,0,1,4,2,1
512,4276,-1.01,0,0,3,1,1
513,4282,1.44,0,5,8,6,1
514,4283,-1.01,0,0,3,1,1
515,4284,-1.01,0,0,3,1,1
516,4301,4.08,0,11,14,17,1
517,4314,3.77,0,10,13,13,1
518,4341,7.33,0,18,21,27,1
519,4343,-0.52,0,1,4,2,1
520,4346,-0.03,0,2,5,3,1
521,4354,1.87,0,6,9,8,1
522,4359,0.95,0,4,7,5,1
523,4363,0.46,0,3,6,4,1
524,4364,-1.01,0,0,3,1,1
525,4367,-0.03,0,2,5,3,1
526,4387,3.35,0,10,13,20,1
527,4393,0.89,0,4,7,6,1
528,4394,-1.01,0,0,3,1,1
529,4395,-1.01,0,0,3,1,1
530,4400,0.95,0,4,7,5,1
531,4401,-1.01,0,0,3,1,1
532,4407,1.44,0,5,8,6,1
533,4416,1.26,0,5,8,9,1
534,4418,-0.52,0,1,4,2,1
535,4434,4.69,0,12,15,16,1
536,4466,4.83,0,14,17,32,1
537,4468,-0.52,0,1,4,2,1
538,4476,1.87,0,6,9,8,1
539,4479,-0.03,0,2,5,3,1
540,4496,4.63,0,12,15,17,1
541,4512,4.14,0,11,14,16,1
542,4527,4.2,0,11,14,15,1
543,4548,4.94,0,13,16,21,1
544,4549,-1.01,0,0,3,1,1
545,4581,7.58,0,19,22,32,1
546,4603,4.33,0,12,15,22,1
547,4614,3.34,0,9,12,11,1
548,4617,-0.58,0,1,4,3,1
549,4628,3.89,0,10,13,11,1
550,4635,0.83,0,4,7,7,1
551,4641,0.34,0,3,6,6,1
552,4645,-0.09,0,2,5,4,1
553,4646,-1.01,0,0,3,1,1
554,4652,1.44,0,5,8,6,1
555,4655,-0.03,0,2,5,3,1
556,4664,1.26,0,5,8,9,1
557,4675,2.79,0,8,11,11,1
558,4679,0.46,0,3,6,4,1
559,4716,5.08,0,15,18,37,1
560,4739,4.27,0,12,15,23,1
561,4748,2.36,0,7,10,9,1
562,4749,-1.01,0,0,3,1,1
563,4751,-0.52,0,1,4,2,1
564,4757,0.89,0,4,7,6,1
565,4761,0.46,0,3,6,4,1
566,4764,-0.03,0,2,5,3,1
567,4768,0.46,0,3,6,4,1
568,4786,3.47,0,10,13,18,1
569,4788,-0.52,0,1,4,2,1
570,4802,2.61,0,8,11,14,1
571,4811,1.81,0,6,9,9,1
572,4818,1.38,0,5,8,7,1
573,4820,-0.52,0,1,4,2,1
574,4823,-0.03,0,2,5,3,1
575,4830,0.83,0,4,7,7,1
576,4860,5.5,0,15,18,30,1
577,4877,2.98,0,9,12,17,1
578,4878,-1.01,0,0,3,1,1
579,4884,1.44,0,5,8,6,1
580,4888,0.46,0,3,6,4,1
581,4889,-1.01,0,0,3,1,1
582,4899,1.75,0,6,9,10,1
583,4915,3.59,0,10,13,16,1
584,4917,-0.52,0,1,4,2,1
585,4919,-0.52,0,1,4,2,1
586,4921,-0.52,0,1,4,2,1
587,4962,7.59,0,20,23,41,1
588,4974,3.28,0,9,12,12,1
589,4982,2.42,0,7,10,8,1
590,4985,-0.03,0,2,5,3,1
591,4991,1.44,0,5,8,6,1
592,5005,4.26,0,11,14,14,1
593,5035,6.05,0,16,19,30,1
594,5038,-0.03,0,2,5,3,1
595,5050,2.73,0,8,11,12,1
596,5057,1.38,0,5,8,7,1
597,5064,1.93,0,6,9,7,1
598,5066,-0.52,0,1,4,2,1
599,5069,-0.03,0,2,5,3,1
600,5078,2.36,0,7,10,9,1
601,5085,1.93,0,6,9,7,1
602,5090,0.4,0,3,6,5,1
603,5092,-0.52,0,1,4,2,1
604,5117,5.25,0,14,17,25,1
605,5120,-0.03,0,2,5,3,1
606,5124,0.46,0,3,6,4,1
607,5141,4.08,0,11,14,17,1
608,5157,4.14,0,11,14,16,1
609,5160,-0.03,0,2,5,3,1
610,5172,3.28,0,9,12,12,1
611,5175,-0.03,0,2,5,3,1
612,5190,4.2,0,11,14,15,1
613,5201,2.24,0,7,10,11,1
614,5209,1.87,0,6,9,8,1
615,5224,5.3,0,13,16,15,1
616,5231,1.38,0,5,8,7,1
617,5243,2.73,0,8,11,12,1
618,5249,0.89,0,4,7,6,1
619,5255,-0.21,0,2,5,6,1
620,5262,1.93,0,6,9,7,1
621,5265,-0.03,0,2,5,3,1
622,5274,2.36,0,7,10,9,1
623,5294,4.45,0,12,15,20,1
624,5297,-0.03,0,2,5,3,1
625,5308,2.79,0,8,11,11,1
626,5310,-0.52,0,1,4,2,1
627,5332,5.98,0,15,18,22,1
628,5354,5.43,0,14,17,22,1
629,5355,-1.01,0,0,3,1,1
630,5357,-0.52,0,1,4,2,1
631,5362,0.95,0,4,7,5,1
632,5366,0.46,0,3,6,4,1
633,5370,0.46,0,3,6,4,1
634,5371,-1.01,0,0,3,1,1
635,5373,-0.52,0,1,4,2,1
636,5374,-1.01,0,0,3,1,1
637,5376,-0.52,0,1,4,2,1
638,5382,1.44,0,5,8,6,1
639,5385,-0.03,0,2,5,3,1
640,5393,1.87,0,6,9,8,1
641,5394,-1.01,0,0,3,1,1
642,5397,-0.03,0,2,5,3,1
643,5398,-1.01,0,0,3,1,1
644,5401,-0.03,0,2,5,3,1
645,5413,2.73,0,8,11,12,1
646,5414,-1.01,0,0,3,1,1
647,5424,2.3,0,7,10,10,1
648,5428,0.46,0,3,6,4,1
649,5455,7.33,0,18,21,27,1
650,5473,5.67,0,14,17,18,1
651,5486,2.67,0,8,11,13,1
652,5505,5.06,0,13,16,19,1
653,5509,0.46,0,3,6,4,1
654,5518,1.81,0,6,9,9,1
655,5522,0.46,0,3,6,4,1
656,5524,-0.52,0,1,4,2,1
657,5526,-0.52,0,1,4,2,1
658,5530,0.46,0,3,6,4,1
659,5531,-1.01,0,0,3,1,1
660,5543,2.73,0,8,11,12,1
661,5560,3.53,0,10,13,17,1
662,5563,-0.03,0,2,5,3,1
663,5582,3.96,0,11,14,19,1
664,5583,-1.01,0,0,3,1,1
665,5598,4.2,0,11,14,15,1
666,5602,0.46,0,3,6,4,1
667,5608,0.89,0,4,7,6,1
668,5614,0.34,0,3,6,6,1
669,5627,2.67,0,8,11,13,1
670,5653,6.84,0,17,20,26,1
671,5659,1.44,0,5,8,6,1
672,5661,-0.52,0,1,4,2,1
673,5665,0.46,0,3,6,4,1
674,5671,1.44,0,5,8,6,1
675,5677,0.89,0,4,7,6,1
676,5686,1.81,0,6,9,9,1
677,5692,1.44,0,5,8,6,1
678,5693,-1.01,0,0,3,1,1
679,5697,0.46,0,3,6,4,1
680,5703,1.44,0,5,8,6,1
681,5729,5.74,0,15,18,26,1
682,5743,4.26,0,11,14,14,1
683,5749,1.44,0,5,8,6,1
684,5763,3.71,0,10,13,14,1
685,5773,2.85,0,8,11,10,1
686,5777,0.46,0,3,6,4,1
687,5793,4.14,0,11,14,16,1
688,5799,1.44,0,5,8,6,1
689,5811,1.63,0,6,9,12,1
690,5820,2.36,0,7,10,9,1
691,5828,1.87,0,6,9,8,1
692,5833,0.95,0,4,7,5,1
693,5847,1.51,0,6,9,14,1
694,5858,3.34,0,9,12,11,1
695,5870,3.28,0,9,12,12,1
696,5881,1.69,0,6,9,11,1
697,5897,5.79,0,14,17,16,1
698,5930,7.52,0,19,22,33,1
699,5932,-0.52,0,1,4,2,1
700,5944,2.73,0,8,11,12,1
701,5947,-0.03,0,2,5,3,1
702,5960,3.22,0,9,12,13,1
703,5961,-1.01,0,0,3,1,1
704,5962,-1.01,0,0,3,1,1
705,5979,4.08,0,11,14,17,1
706,5993,3.16,0,9,12,14,1
707,5995,-0.52,0,1,4,2,1
708,6014,3.96,0,11,14,19,1
709,6018,0.46,0,3,6,4,1
710,6034,4.14,0,11,14,16,1
711,6035,-1.01,0,0,3,1,1
712,6065,5.5,0,15,18,30,1
713,6085,5.0,0,13,16,20,1
714,6093,2.42,0,7,10,8,1
715,6098,0.95,0,4,7,5,1
716,6100,-0.52,0,1,4,2,1
717,6102,-0.52,0,1,4,2,1
718,6105,-0.03,0,2,5,3,1
719,6115,1.75,0,6,9,10,1
720,6116,-1.01,0,0,3,1,1
721,6119,-0.03,0,2,5,3,1
722,6120,-1.01,0,0,3,1,1
723,6127,1.93,0,6,9,7,1
724,6128,-1.01,0,0,3,1,1
725,6136,2.42,0,7,10,8,1
726,6148,2.73,0,8,11,12,1
