episode,env_steps,ep_reward,win,safe_revealed,total_safe,ep_actions,mine_hit
259,2190,-0.09,0,2,5,4,1
260,2195,0.4,1,3,6,5,1
261,2198,-0.03,0,2,5,3,1
262,2203,0.4,1,3,6,5,1
263,2206,-0.03,0,2,5,3,1
264,2221,3.65,1,10,13,15,1
265,2228,1.93,1,6,9,7,1
266,2236,1.87,1,6,9,8,1
267,2238,-0.52,0,1,4,2,1
268,2239,-1.01,0,0,3,1,1
269,2248,2.91,1,8,11,9,1
270,2254,1.44,1,5,8,6,1
271,2265,2.24,1,7,10,11,1
272,2296,7.09,1,18,21,31,1
273,2325,6.11,1,16,19,29,1
274,2333,2.42,1,7,10,8,1
275,2334,-1.01,0,0,3,1,1
276,2336,-0.52,0,1,4,2,1
277,2341,0.95,1,4,7,5,1
278,2360,5.06,1,13,16,19,1
279,2374,3.71,1,10,13,14,1
280,2390,5.24,1,13,16,16,1
281,2402,3.28,1,9,12,12,1
282,2409,1.93,1,6,9,7,1
283,2412,-0.03,0,2,5,3,1
284,2419,0.83,1,4,7,7,1
285,2420,-1.01,0,0,3,1,1
286,2423,-0.03,0,2,5,3,1
287,2426,-0.03,0,2,5,3,1
288,2433,1.38,1,5,8,7,1
289,2434,-1.01,0,0,3,1,1
290,2446,2.18,1,7,10,12,1
291,2448,-0.52,0,1,4,2,1
292,2457,1.81,1,6,9,9,1
293,2464,1.93,1,6,9,7,1
294,2491,5.13,1,14,17,27,1
295,2499,2.42,1,7,10,8,1
296,2506,1.93,1,6,9,7,1
297,2515,2.91,1,8,11,9,1
298,2517,-0.52,0,1,4,2,1
299,2519,-0.52,0,1,4,2,1
300,2521,-0.52,0,1,4,2,1
301,2536,4.2,1,11,14,15,1
302,2538,-0.52,0,1,4,2,1
303,2546,1.87,1,6,9,8,1
304,2555,2.36,1,7,10,9,1
305,2568,3.22,1,9,12,13,1
306,2585,4.08,1,11,14,17,1
307,2599,3.16,1,9,12,14,1
308,2610,2.79,1,8,11,11,1
309,2621,2.79,1,8,11,11,1
310,2624,-0.03,0,2,5,3,1
311,2625,-1.01,0,0,3,1,1
312,2626,-1.01,0,0,3,1,1
313,2627,-1.01,0,0,3,1,1
314,2663,5.69,1,16,19,36,1
315,2668,0.95,1,4,7,5,1
316,2672,0.46,1,3,6,4,1
317,2706,6.36,1,17,20,34,1
318,2715,2.36,1,7,10,9,1
319,2716,-1.01,0,0,3,1,1
320,2726,3.4,1,9,12,10,1
321,2730,0.46,1,3,6,4,1
322,2738,0.77,1,4,7,8,1
323,2743,0.95,1,4,7,5,1
324,2745,-0.52,0,1,4,2,1
325,2750,0.95,1,4,7,5,1
326,2752,-0.52,0,1,4,2,1
327,2772,3.9,1,11,14,20,1
328,2777,0.4,1,3,6,5,1
329,2799,5.43,1,14,17,22,1
330,2801,-0.52,0,1,4,2,1
331,2806,0.95,1,4,7,5,1
332,2808,-0.52,0,1,4,2,1
333,2809,-1.01,0,0,3,1,1
334,2822,3.22,1,9,12,13,1
335,2825,-0.03,0,2,5,3,1
336,2833,2.42,1,7,10,8,1
337,2835,-0.52,0,1,4,2,1
338,2844,1.26,1,5,8,9,1
339,2847,-0.03,0,2,5,3,1
340,2848,-1.01,0,0,3,1,1
341,2851,-0.03,0,2,5,3,1
342,2852,-1.01,0,0,3,1,1
343,2857,0.4,1,3,6,5,1
344,2865,1.87,1,6,9,8,1
345,2870,0.95,1,4,7,5,1
346,2872,-0.52,0,1,4,2,1
347,2880,1.87,1,6,9,8,1
348,2885,0.4,1,3,6,5,1
349,2903,5.67,1,14,17,18,1
350,2915,2.18,1,7,10,12,1
351,2917,-0.52,0,1,4,2,1
352,2921,-0.09,0,2,5,4,1
353,2925,0.46,1,3,6,4,1
354,2937,2.73,1,8,11,12,1
355,2939,-0.52,0,1,4,2,1
356,2948,2.91,1,8,11,9,1
357,2952,0.46,1,3,6,4,1
358,2960,1.32,1,5,8,8,1
359,2983,5.37,1,14,17,23,1
360,3003,3.9,1,11,14,20,1
361,3005,-0.52,0,1,4,2,1
362,3014,2.91,1,8,11,9,1
363,3020,1.44,1,5,8,6,1
364,3021,-1.01,0,0,3,1,1
365,3026,0.95,1,4,7,5,1
366,3030,0.46,1,3,6,4,1
367,3034,0.46,1,3,6,4,1
368,3040,1.44,1,5,8,6,1
369,3045,0.95,1,4,7,5,1
370,3049,0.46,1,3,6,4,1
371,3051,-0.52,0,1,4,2,1
372,3052,-1.01,0,0,3,1,1
373,3056,-0.09,0,2,5,4,1
374,3059,-0.03,0,2,5,3,1
375,3071,3.28,1,9,12,12,1
376,3090,6.16,1,15,18,19,1
377,3098,1.87,1,6,9,8,1
378,3134,6.24,1,17,20,36,1
379,3164,5.5,1,15,18,30,1
380,3168,0.46,1,3,6,4,1
381,3175,1.93,1,6,9,7,1
382,3178,-0.03,0,2,5,3,1
383,3200,4.88,1,13,16,22,1
384,3201,-1.01,0,0,3,1,1
385,3212,3.89,1,10,13,11,1
386,3216,-0.09,0,2,5,4,1
387,3218,-0.52,0,1,4,2,1
388,3220,-0.52,0,1,4,2,1
389,3233,3.77,1,10,13,13,1
390,3260,5.13,1,14,17,27,1
391,3262,-0.52,0,1,4,2,1
392,3268,1.44,1,5,8,6,1
393,3289,3.29,1,10,13,21,1
394,3305,4.69,1,12,15,16,1
395,3306,-1.01,0,0,3,1,1
396,3319,2.67,1,8,11,13,1
397,3324,0.95,1,4,7,5,1
398,3327,-0.03,0,2,5,3,1
399,3330,-0.03,0,2,5,3,1
400,3334,0.46,1,3,6,4,1
401,3352,4.57,1,12,15,18,1
402,3377,5.8,1,15,18,25,1
403,3401,5.86,1,15,18,24,1
404,3402,-1.01,0,0,3,1,1
405,3405,-0.03,0,2,5,3,1
406,3410,0.95,1,4,7,5,1
407,3414,0.46,1,3,6,4,1
408,3417,-0.03,0,2,5,3,1
409,3419,-0.52,0,1,4,2,1
410,3435,3.59,1,10,13,16,1
411,3437,-0.52,0,1,4,2,1
412,3440,-0.03,0,2,5,3,1
413,3459,5.61,1,14,17,19,1
414,3460,-1.01,0,0,3,1,1
415,3461,-1.01,0,0,3,1,1
416,3479,5.12,1,13,16,18,1
417,3487,1.87,1,6,9,8,1
418,3496,2.36,1,7,10,9,1
419,3509,3.77,1,10,13,13,1
420,3520,1.14,1,5,8,11,1
421,3527,1.38,1,5,8,7,1
422,3534,1.93,1,6,9,7,1
423,3544,1.75,1,6,9,10,1
424,3547,-0.03,0,2,5,3,1
425,3548,-1.01,0,0,3,1,1
426,3554,1.44,1,5,8,6,1
427,3564,3.4,1,9,12,10,1
428,3587,5.37,1,14,17,23,1
429,3598,2.79,1,8,11,11,1
430,3602,0.46,1,3,6,4,1
431,3605,-0.03,0,2,5,3,1
432,3617,3.83,1,10,13,12,1
433,3622,0.95,1,4,7,5,1
434,3625,-0.03,0,2,5,3,1
435,3652,5.68,1,15,18,27,1
436,3706,7.36,1,21,24,54,1
437,3714,1.87,1,6,9,8,1
438,3718,0.46,1,3,6,4,1
439,3739,6.59,1,16,19,21,1
440,3758,4.51,1,12,15,19,1
441,3759,-1.01,0,0,3,1,1
442,3763,0.46,1,3,6,4,1
443,3783,3.9,1,11,14,20,1
444,3795,2.73,1,8,11,12,1
445,3798,-0.03,0,2,5,3,1
446,3818,5.55,1,14,17,20,1
447,3823,0.4,1,3,6,5,1
448,3825,-0.52,0,1,4,2,1
449,3826,-1.01,0,0,3,1,1
450,3828,-0.52,0,1,4,2,1
451,3849,4.39,1,12,15,21,1
452,3860,2.79,1,8,11,11,1
453,3872,2.18,1,7,10,12,1
454,3873,-1.01,0,0,3,1,1
455,3881,1.87,1,6,9,8,1
456,3897,4.69,1,12,15,16,1
457,3902,0.95,1,4,7,5,1
458,3929,5.13,1,14,17,27,1
459,3937,2.42,1,7,10,8,1
460,3957,4.45,1,12,15,20,1
461,3958,-1.01,0,0,3,1,1
462,3960,-0.52,0,1,4,2,1
463,3962,-0.52,0,1,4,2,1
464,3965,-0.03,0,2,5,3,1
465,3977,2.18,1,7,10,12,1
466,3982,0.95,1,4,7,5,1
467,3989,1.38,1,5,8,7,1
468,3995,0.89,1,4,7,6,1
469,4022,5.13,1,14,17,27,1
470,4034,2.73,1,8,11,12,1
471,4064,6.6,1,17,20,30,1
472,4068,0.46,1,3,6,4,1
473,4086,4.02,1,11,14,18,1
474,4092,1.44,1,5,8,6,1
475,4097,0.95,1,4,7,5,1
476,4099,-0.52,0,1,4,2,1
477,4100,-1.01,0,0,3,1,1
478,4119,3.96,1,11,14,19,1
479,4122,-0.03,0,2,5,3,1
480,4124,-0.52,0,1,4,2,1
481,4138,3.71,1,10,13,14,1
482,4143,0.4,1,3,6,5,1
483,4144,-1.01,0,0,3,1,1
484,4153,1.81,1,6,9,9,1
485,4164,2.79,1,8,11,11,1
486,4188,4.76,1,13,16,24,1
487,4190,-0.52,0,1,4,2,1
488,4197,1.38,1,5,8,7,1
489,4198,-1.01,0,0,3,1,1
490,4205,0.83,1,4,7,7,1
491,4227,4.88,1,13,16,22,1
492,4228,-1.01,0,0,3,1,1
493,4235,1.38,1,5,8,7,1
494,4241,0.34,1,3,6,6,1
495,4246,0.4,1,3,6,5,1
496,4255,1.81,1,6,9,9,1
497,4266,2.79,1,8,11,11,1
498,4268,-0.52,0,1,4,2,1
499,4273,0.95,1,4,7,5,1
500,4275,-0.52,0,1,4,2,1
501,4296,4.39,1,12,15,21,1
502,4300,0.46,1,3,6,4,1
503,4306,1.44,1,5,8,6,1
504,4309,-0.03,0,2,5,3,1
505,4320,2.79,1,8,11,11,1
506,4324,0.46,1,3,6,4,1
507,4326,-0.52,0,1,4,2,1
508,4328,-0.52,0,1,4,2,1
509,4334,1.44,1,5,8,6,1
510,4337,-0.03,0,2,5,3,1
511,4339,-0.52,0,1,4,2,1
512,4366,6.23,1,16,19,27,1
513,4369,-0.03,0,2,5,3,1
514,4385,5.79,1,14,17,16,1
515,4399,2.61,1,8,11,14,1
516,4409,2.85,1,8,11,10,1
517,4418,2.91,1,8,11,9,1
518,4419,-1.01,0,0,3,1,1
519,4422,-0.03,0,2,5,3,1
520,4426,-0.09,0,2,5,4,1
521,4429,-0.03,0,2,5,3,1
522,4452,5.37,1,14,17,23,1
523,4460,1.32,1,5,8,8,1
524,4461,-1.01,0,0,3,1,1
525,4465,0.46,1,3,6,4,1
526,4489,5.86,1,15,18,24,1
527,4490,-1.01,0,0,3,1,1
528,4502,3.83,1,10,13,12,1
529,4503,-1.01,0,0,3,1,1
530,4522,3.96,1,11,14,19,1
531,4524,-0.52,0,1,4,2,1
532,4549,4.15,1,12,15,25,1
533,4562,4.32,1,11,14,13,1
534,4563,-1.01,0,0,3,1,1
535,4577,4.26,1,11,14,14,1
536,4584,1.38,1,5,8,7,1
537,4624,5.45,1,16,19,40,1
538,4653,6.11,1,16,19,29,1
539,4663,2.3,1,7,10,10,1
540,4671,1.32,1,5,8,8,1
541,4698,5.13,1,14,17,27,1
542,4719,6.04,1,15,18,21,1
543,4744,5.25,1,14,17,25,1
544,4747,-0.03,0,2,5,3,1
545,4748,-1.01,0,0,3,1,1
546,4762,3.71,1,10,13,14,1
547,4766,0.46,1,3,6,4,1
548,4768,-0.52,0,1,4,2,1
549,4776,2.42,1,7,10,8,1
550,4777,-1.01,0,0,3,1,1
551,4789,2.18,1,7,10,12,1
552,4793,0.46,1,3,6,4,1
553,4796,-0.03,0,2,5,3,1
554,4811,3.65,1,10,13,15,1
555,4813,-0.52,0,1,4,2,1
556,4814,-1.01,0,0,3,1,1
557,4815,-1.01,0,0,3,1,1
558,4826,2.24,1,7,10,11,1
559,4835,2.91,1,8,11,9,1
560,4837,-0.52,0,1,4,2,1
561,4846,2.91,1,8,11,9,1
562,4869,4.27,1,12,15,23,1
563,4880,2.79,1,8,11,11,1
564,4890,2.85,1,8,11,10,1
565,4901,2.24,1,7,10,11,1
566,4932,5.99,1,16,19,31,1
567,4956,5.31,1,14,17,24,1
568,4986,4.95,1,14,17,30,1
569,5001,3.65,1,10,13,15,1
570,5007,0.89,1,4,7,6,1
571,5045,6.67,1,18,21,38,1
572,5048,-0.03,0,2,5,3,1
573,5054,1.44,1,5,8,6,1
574,5070,3.59,1,10,13,16,1
575,5074,0.46,1,3,6,4,1
576,5082,1.87,1,6,9,8,1
577,5090,1.87,1,6,9,8,1
578,5103,2.67,1,8,11,13,1
579,5104,-1.01,0,0,3,1,1
580,5109,0.95,1,4,7,5,1
581,5163,6.81,1,20,23,54,1
582,5167,0.46,1,3,6,4,1
583,5181,4.81,1,12,15,14,1
584,5183,-0.52,0,1,4,2,1
585,5184,-1.01,0,0,3,1,1
586,5188,0.46,1,3,6,4,1
587,5189,-1.01,0,0,3,1,1
588,5202,3.77,1,10,13,13,1
589,5205,-0.03,0,2,5,3,1
590,5206,-1.01,0,0,3,1,1
591,5207,-1.01,0,0,3,1,1
592,5209,-0.52,0,1,4,2,1
593,5210,-1.01,0,0,3,1,1
594,5216,1.44,1,5,8,6,1
595,5230,2.61,1,8,11,14,1
596,5234,0.46,1,3,6,4,1
597,5239,0.95,1,4,7,5,1
598,5246,-0.27,0,2,5,7,1
599,5256,2.3,1,7,10,10,1
600,5262,1.44,1,5,8,6,1
601,5268,0.34,1,3,6,6,1
602,5285,3.53,1,10,13,17,1
603,5288,-0.03,0,2,5,3,1
604,5292,0.46,1,3,6,4,1
605,5301,2.91,1,8,11,9,1
606,5302,-1.01,0,0,3,1,1
607,5308,0.89,1,4,7,6,1
608,5311,-0.03,0,2,5,3,1
609,5312,-1.01,0,0,3,1,1
610,5318,1.44,1,5,8,6,1
611,5350,6.48,1,17,20,32,1
612,5363,1.57,1,6,9,13,1
613,5365,-0.52,0,1,4,2,1
614,5397,5.93,1,16,19,32,1
615,5407,2.3,1,7,10,10,1
616,5409,-0.52,0,1,4,2,1
617,5413,0.46,1,3,6,4,1
618,5414,-1.01,0,0,3,1,1
619,5417,-0.03,0,2,5,3,1
620,5429,2.73,1,8,11,12,1
621,5446,5.18,1,13,16,17,1
622,5448,-0.52,0,1,4,2,1
623,5455,0.83,1,4,7,7,1
624,5457,-0.52,0,1,4,2,1
625,5465,1.87,1,6,9,8,1
626,5483,3.47,1,10,13,18,1
627,5489,1.44,1,5,8,6,1
628,5501,2.73,1,8,11,12,1
629,5504,-0.03,0,2,5,3,1
630,5507,-0.03,0,2,5,3,1
631,5511,0.46,1,3,6,4,1
632,5514,-0.03,0,2,5,3,1
633,5524,2.85,1,8,11,10,1
634,5531,1.38,1,5,8,7,1
635,5533,-0.52,0,1,4,2,1
636,5534,-1.01,0,0,3,1,1
637,5537,-0.03,0,2,5,3,1
638,5548,2.79,1,8,11,11,1
639,5549,-1.01,0,0,3,1,1
640,5554,0.4,1,3,6,5,1
641,5556,-0.52,0,1,4,2,1
642,5557,-1.01,0,0,3,1,1
643,5558,-1.01,0,0,3,1,1
644,5559,-1.01,0,0,3,1,1
645,5560,-1.01,0,0,3,1,1
646,5561,-1.01,0,0,3,1,1
647,5564,-0.03,0,2,5,3,1
648,5569,0.4,1,3,6,5,1
649,5578,2.36,1,7,10,9,1
650,5579,-1.01,0,0,3,1,1
651,5590,2.79,1,8,11,11,1
652,5599,2.36,1,7,10,9,1
653,5616,4.08,1,11,14,17,1
654,5620,0.46,1,3,6,4,1
655,5627,0.83,1,4,7,7,1
656,5628,-1.01,0,0,3,1,1
657,5630,-0.52,0,1,4,2,1
658,5632,-0.52,0,1,4,2,1
659,5641,2.36,1,7,10,9,1
660,5663,5.98,1,15,18,22,1
661,5667,0.46,1,3,6,4,1
662,5670,-0.03,0,2,5,3,1
663,5671,-1.01,0,0,3,1,1
664,5683,2.18,1,7,10,12,1
665,5700,4.08,1,11,14,17,1
666,5718,3.47,1,10,13,18,1
667,5724,1.44,1,5,8,6,1
668,5728,0.46,1,3,6,4,1
669,5745,5.73,1,14,17,17,1
670,5751,0.89,1,4,7,6,1
671,5755,0.46,1,3,6,4,1
672,5758,-0.03,0,2,5,3,1
673,5768,3.4,1,9,12,10,1
674,5775,1.38,1,5,8,7,1
675,5786,3.34,1,9,12,11,1
676,5804,3.47,1,10,13,18,1
677,5806,-0.52,0,1,4,2,1
678,5811,0.4,1,3,6,5,1
679,5815,0.46,1,3,6,4,1
680,5816,-1.01,0,0,3,1,1
681,5817,-1.01,0,0,3,1,1
682,5823,0.89,1,4,7,6,1
683,5825,-0.52,0,1,4,2,1
684,5839,3.16,1,9,12,14,1
685,5841,-0.52,0,1,4,2,1
686,5844,-0.03,0,2,5,3,1
687,5856,2.73,1,8,11,12,1
688,5879,7.02,1,17,20,23,1
689,5895,3.59,1,10,13,16,1
690,5899,0.46,1,3,6,4,1
691,5916,4.63,1,12,15,17,1
692,5917,-1.01,0,0,3,1,1
693,5921,0.46,1,3,6,4,1
694,5924,-0.03,0,2,5,3,1
695,5926,-0.52,0,1,4,2,1
696,5931,0.95,1,4,7,5,1
697,5944,3.22,1,9,12,13,1
698,5958,3.71,1,10,13,14,1
699,5967,1.26,1,5,8,9,1
700,5968,-1.01,0,0,3,1,1
701,5971,-0.03,0,2,5,3,1
702,5978,1.93,1,6,9,7,1
703,5983,0.95,1,4,7,5,1
704,6010,6.78,1,17,20,27,1
705,6011,-1.01,0,0,3,1,1
706,6018,1.38,1,5,8,7,1
707,6034,2.49,1,8,11,16,1
708,6037,-0.03,0,2,5,3,1
709,6043,0.34,1,3,6,6,1
710,6073,5.5,1,15,18,30,1
711,6075,-0.52,0,1,4,2,1
712,6081,1.44,1,5,8,6,1
713,6092,2.79,1,8,11,11,1
714,6101,2.36,1,7,10,9,1
715,6104,-0.03,0,2,5,3,1
716,6119,3.65,1,10,13,15,1
717,6123,-0.09,0,2,5,4,1
718,6129,0.34,1,3,6,6,1
719,6143,4.26,1,11,14,14,1
720,6149,0.89,1,4,7,6,1
721,6151,-0.52,0,1,4,2,1
722,6166,5.3,1,13,16,15,1
723,6175,2.91,1,8,11,9,1
724,6198,4.27,1,12,15,23,1
725,6201,-0.03,0,2,5,3,1
