episode,env_steps,ep_reward,win,safe_revealed,total_safe,ep_actions,mine_hit
33733,133135,9.45,0,21,24,5,1
33734,133138,12.97,1,22,25,3,0
33735,133139,-1.01,0,0,3,1,1
33736,133144,12.95,1,22,25,5,0
33737,133149,12.95,1,22,25,5,0
33738,133151,2.98,0,8,11,2,1
33739,133158,9.43,0,21,24,7,1
33740,133169,9.39,0,21,24,11,1
33741,133171,12.98,1,22,25,2,0
33742,133175,12.96,1,22,25,4,0
33743,133177,-0.52,0,1,4,2,1
33744,133185,12.92,1,22,25,8,0
33745,133189,9.46,0,21,24,4,1
33746,133192,7.47,0,17,20,3,1
33747,133198,8.94,0,20,23,6,1
33748,133200,8.98,0,20,23,2,1
33749,133201,-1.01,0,0,3,1,1
33750,133204,9.47,0,21,24,3,1
33751,133210,8.44,0,19,22,6,1
33752,133212,-0.52,0,1,4,2,1
33753,133216,12.96,1,22,25,4,0
33754,133217,-1.01,0,0,3,1,1
33755,133222,12.95,1,22,25,5,0
33756,133227,9.45,0,21,24,5,1
33757,133230,12.97,1,22,25,3,0
33758,133236,9.44,0,21,24,6,1
33759,133241,9.45,0,21,24,5,1
33760,133244,7.47,0,17,20,3,1
33761,133250,7.94,0,18,21,6,1
33762,133255,8.45,0,19,22,5,1
33763,133256,-1.01,0,0,3,1,1
33764,133260,12.96,1,22,25,4,0
33765,133263,12.97,1,22,25,3,0
33766,133272,12.91,1,22,25,9,0
33767,133274,7.98,0,18,21,2,1
33768,133280,12.94,1,22,25,6,0
33769,133284,7.96,0,18,21,4,1
33770,133286,12.98,1,22,25,2,0
33771,133296,12.9,1,22,25,10,0
33772,133301,9.45,0,21,24,5,1
33773,133305,8.46,0,19,22,4,1
33774,133306,-1.01,0,0,3,1,1
33775,133309,8.47,0,19,22,3,1
33776,133313,12.96,1,22,25,4,0
33777,133316,9.47,0,21,24,3,1
33778,133318,7.98,0,18,21,2,1
33779,133322,12.96,1,22,25,4,0
33780,133325,8.47,0,19,22,3,1
33781,133331,12.94,1,22,25,6,0
33782,133340,12.91,1,22,25,9,0
33783,133347,12.93,1,22,25,7,0
33784,133348,-1.01,0,0,3,1,1
33785,133351,8.97,0,20,23,3,1
33786,133352,-1.01,0,0,3,1,1
33787,133354,8.48,0,19,22,2,1
33788,133359,6.95,0,16,19,5,1
33789,133365,6.94,0,16,19,6,1
33790,133368,12.97,1,22,25,3,0
33791,133369,-1.01,0,0,3,1,1
33792,133374,7.45,0,17,20,5,1
33793,133379,12.95,1,22,25,5,0
33794,133381,8.98,0,20,23,2,1
33795,133385,12.96,1,22,25,4,0
33796,133386,-1.01,0,0,3,1,1
33797,133387,-1.01,0,0,3,1,1
33798,133393,9.44,0,21,24,6,1
33799,133399,12.94,1,22,25,6,0
33800,133403,8.96,0,20,23,4,1
33801,133408,9.45,0,21,24,5,1
33802,133412,9.46,0,21,24,4,1
33803,133419,12.93,1,22,25,7,0
33804,133422,8.47,0,19,22,3,1
33805,133429,12.93,1,22,25,7,0
33806,133430,-1.01,0,0,3,1,1
33807,133438,9.42,0,21,24,8,1
33808,133441,8.47,0,19,22,3,1
33809,133444,-0.03,0,2,5,3,1
33810,133449,9.45,0,21,24,5,1
33811,133454,12.95,1,22,25,5,0
33812,133459,9.45,0,21,24,5,1
33813,133460,-1.01,0,0,3,1,1
33814,133463,12.97,1,22,25,3,0
33815,133472,8.91,0,20,23,9,1
33816,133473,-1.01,0,0,3,1,1
33817,133480,8.43,0,19,22,7,1
33818,133486,12.94,1,22,25,6,0
33819,133489,7.47,0,17,20,3,1
33820,133494,9.45,0,21,24,5,1
33821,133504,12.9,1,22,25,10,0
33822,133505,-1.01,0,0,3,1,1
33823,133510,8.45,0,19,22,5,1
33824,133516,8.94,0,20,23,6,1
33825,133518,7.98,0,18,21,2,1
33826,133526,8.92,0,20,23,8,1
33827,133527,-1.01,0,0,3,1,1
33828,133531,12.96,1,22,25,4,0
33829,133536,12.95,1,22,25,5,0
33830,133541,6.95,0,16,19,5,1
33831,133542,-1.01,0,0,3,1,1
33832,133554,6.88,0,16,19,12,1
33833,133555,-1.01,0,0,3,1,1
33834,133563,12.92,1,22,25,8,0
33835,133568,7.95,0,18,21,5,1
33836,133574,12.94,1,22,25,6,0
33837,133580,7.44,0,17,20,6,1
33838,133587,8.43,0,19,22,7,1
33839,133591,8.46,0,19,22,4,1
33840,133600,6.91,0,16,19,9,1
33841,133601,-1.01,0,0,3,1,1
33842,133602,12.99,1,22,25,1,0
33843,133605,12.97,1,22,25,3,0
33844,133609,12.96,1,22,25,4,0
33845,133611,12.98,1,22,25,2,0
33846,133615,12.96,1,22,25,4,0
33847,133617,9.48,0,21,24,2,1
33848,133626,12.91,1,22,25,9,0
33849,133632,12.94,1,22,25,6,0
33850,133635,12.97,1,22,25,3,0
33851,133639,8.46,0,19,22,4,1
33852,133644,9.45,0,21,24,5,1
33853,133648,9.46,0,21,24,4,1
33854,133649,-1.01,0,0,3,1,1
33855,133655,8.94,0,20,23,6,1
33856,133658,9.47,0,21,24,3,1
33857,133663,12.95,1,22,25,5,0
33858,133666,12.97,1,22,25,3,0
33859,133675,8.91,0,20,23,9,1
33860,133680,6.95,0,16,19,5,1
33861,133687,8.93,0,20,23,7,1
33862,133690,8.97,0,20,23,3,1
33863,133695,12.95,1,22,25,5,0
33864,133697,8.98,0,20,23,2,1
33865,133698,12.99,1,22,25,1,0
33866,133703,12.95,1,22,25,5,0
33867,133705,12.98,1,22,25,2,0
33868,133708,9.47,0,21,24,3,1
33869,133709,-1.01,0,0,3,1,1
33870,133712,8.47,0,19,22,3,1
33871,133716,9.46,0,21,24,4,1
33872,133721,12.95,1,22,25,5,0
33873,133723,-0.52,0,1,4,2,1
33874,133727,12.96,1,22,25,4,0
33875,133733,12.94,1,22,25,6,0
33876,133737,8.46,0,19,22,4,1
33877,133743,9.44,0,21,24,6,1
33878,133748,12.95,1,22,25,5,0
33879,133749,-1.01,0,0,3,1,1
33880,133753,8.96,0,20,23,4,1
33881,133759,12.94,1,22,25,6,0
33882,133764,9.45,0,21,24,5,1
33883,133767,8.97,0,20,23,3,1
33884,133770,9.47,0,21,24,3,1
33885,133774,8.96,0,20,23,4,1
33886,133775,-1.01,0,0,3,1,1
33887,133778,8.97,0,20,23,3,1
33888,133784,9.44,0,21,24,6,1
33889,133789,8.95,0,20,23,5,1
33890,133796,6.93,0,16,19,7,1
33891,133797,-1.01,0,0,3,1,1
33892,133802,7.45,0,17,20,5,1
33893,133804,0.98,0,4,7,2,1
33894,133805,-1.01,0,0,3,1,1
33895,133811,12.94,1,22,25,6,0
33896,133817,7.94,0,18,21,6,1
33897,133821,9.46,0,21,24,4,1
33898,133824,8.47,0,19,22,3,1
33899,133826,-0.52,0,1,4,2,1
33900,133831,12.95,1,22,25,5,0
33901,133835,9.46,0,21,24,4,1
33902,133836,-1.01,0,0,3,1,1
33903,133839,9.47,0,21,24,3,1
33904,133842,12.97,1,22,25,3,0
33905,133849,9.43,0,21,24,7,1
33906,133859,8.9,0,20,23,10,1
33907,133864,12.95,1,22,25,5,0
33908,133865,-1.01,0,0,3,1,1
33909,133868,12.97,1,22,25,3,0
33910,133873,9.45,0,21,24,5,1
33911,133877,9.46,0,21,24,4,1
33912,133878,-1.01,0,0,3,1,1
33913,133885,9.43,0,21,24,7,1
33914,133887,9.48,0,21,24,2,1
33915,133889,9.48,0,21,24,2,1
33916,133894,8.45,0,19,22,5,1
33917,133897,7.47,0,17,20,3,1
33918,133901,12.96,1,22,25,4,0
33919,133910,12.91,1,22,25,9,0
33920,133911,12.99,1,22,25,1,0
33921,133916,12.95,1,22,25,5,0
33922,133918,9.48,0,21,24,2,1
33923,133923,12.95,1,22,25,5,0
33924,133926,8.47,0,19,22,3,1
33925,133929,12.97,1,22,25,3,0
33926,133932,9.47,0,21,24,3,1
33927,133939,9.43,0,21,24,7,1
33928,133944,9.45,0,21,24,5,1
33929,133948,9.46,0,21,24,4,1
33930,133950,12.98,1,22,25,2,0
33931,133961,9.39,0,21,24,11,1
33932,133965,12.96,1,22,25,4,0
33933,133973,8.92,0,20,23,8,1
33934,133975,-0.52,0,1,4,2,1
33935,133978,7.97,0,18,21,3,1
33936,133984,12.94,1,22,25,6,0
33937,133988,12.96,1,22,25,4,0
33938,133992,12.96,1,22,25,4,0
33939,133994,9.48,0,21,24,2,1
33940,134001,8.43,0,19,22,7,1
33941,134003,9.48,0,21,24,2,1
33942,134006,12.97,1,22,25,3,0
33943,134012,7.94,0,18,21,6,1
33944,134015,8.97,0,20,23,3,1
33945,134017,-0.52,0,1,4,2,1
33946,134021,9.46,0,21,24,4,1
33947,134028,8.43,0,19,22,7,1
33948,134031,-0.03,0,2,5,3,1
33949,134037,9.44,0,21,24,6,1
33950,134040,9.47,0,21,24,3,1
33951,134048,8.92,0,20,23,8,1
33952,134054,8.94,0,20,23,6,1
33953,134059,12.95,1,22,25,5,0
33954,134065,12.94,1,22,25,6,0
33955,134070,8.45,0,19,22,5,1
33956,134075,6.95,0,16,19,5,1
33957,134076,-1.01,0,0,3,1,1
33958,134078,8.98,0,20,23,2,1
33959,134082,8.96,0,20,23,4,1
33960,134086,12.96,1,22,25,4,0
33961,134094,8.92,0,20,23,8,1
33962,134099,8.45,0,19,22,5,1
33963,134107,7.42,0,17,20,8,1
33964,134115,7.92,0,18,21,8,1
33965,134121,12.94,1,22,25,6,0
33966,134123,-0.52,0,1,4,2,1
33967,134128,8.95,0,20,23,5,1
33968,134130,7.98,0,18,21,2,1
33969,134136,12.94,1,22,25,6,0
33970,134138,3.98,0,10,13,2,1
33971,134140,12.98,1,22,25,2,0
33972,134145,12.95,1,22,25,5,0
33973,134146,-1.01,0,0,3,1,1
33974,134151,6.95,0,16,19,5,1
33975,134156,9.45,0,21,24,5,1
33976,134163,8.43,0,19,22,7,1
33977,134165,12.98,1,22,25,2,0
33978,134169,12.96,1,22,25,4,0
33979,134176,12.93,1,22,25,7,0
33980,134180,9.46,0,21,24,4,1
33981,134183,9.47,0,21,24,3,1
33982,134184,12.99,1,22,25,1,0
33983,134191,8.93,0,20,23,7,1
33984,134197,9.44,0,21,24,6,1
33985,134200,-0.03,0,2,5,3,1
33986,134205,9.45,0,21,24,5,1
33987,134211,9.44,0,21,24,6,1
33988,134217,9.44,0,21,24,6,1
33989,134223,12.94,1,22,25,6,0
33990,134225,9.48,0,21,24,2,1
33991,134228,8.97,0,20,23,3,1
33992,134234,12.94,1,22,25,6,0
33993,134244,8.9,0,20,23,10,1
33994,134245,-1.01,0,0,3,1,1
33995,134250,12.95,1,22,25,5,0
33996,134254,6.46,0,15,18,4,1
33997,134260,8.94,0,20,23,6,1
33998,134267,12.93,1,22,25,7,0
33999,134271,8.46,0,19,22,4,1
34000,134272,-1.01,0,0,3,1,1
34001,134280,8.92,0,20,23,8,1
34002,134283,7.97,0,18,21,3,1
34003,134284,12.99,1,22,25,1,0
34004,134286,8.98,0,20,23,2,1
34005,134289,9.47,0,21,24,3,1
34006,134293,12.96,1,22,25,4,0
34007,134298,6.45,0,15,18,5,1
34008,134303,7.95,0,18,21,5,1
34009,134307,12.96,1,22,25,4,0
34010,134312,12.95,1,22,25,5,0
34011,134317,8.95,0,20,23,5,1
34012,134324,7.93,0,18,21,7,1
34013,134331,8.93,0,20,23,7,1
34014,134341,8.4,0,19,22,10,1
34015,134345,9.46,0,21,24,4,1
34016,134346,-1.01,0,0,3,1,1
34017,134352,12.94,1,22,25,6,0
34018,134357,6.45,0,15,18,5,1
34019,134360,8.47,0,19,22,3,1
34020,134362,-0.52,0,1,4,2,1
34021,134367,12.95,1,22,25,5,0
34022,134373,9.44,0,21,24,6,1
34023,134376,8.47,0,19,22,3,1
34024,134381,8.95,0,20,23,5,1
34025,134390,8.41,0,19,22,9,1
34026,134396,8.94,0,20,23,6,1
34027,134402,6.94,0,16,19,6,1
34028,134403,-1.01,0,0,3,1,1
34029,134405,-0.52,0,1,4,2,1
34030,134408,8.97,0,20,23,3,1
34031,134410,12.98,1,22,25,2,0
34032,134411,-1.01,0,0,3,1,1
34033,134412,-1.01,0,0,3,1,1
34034,134416,7.96,0,18,21,4,1
34035,134420,12.96,1,22,25,4,0
34036,134423,12.97,1,22,25,3,0
34037,134425,5.48,0,13,16,2,1
34038,134428,8.97,0,20,23,3,1
34039,134430,5.98,0,14,17,2,1
34040,134436,8.94,0,20,23,6,1
34041,134440,8.96,0,20,23,4,1
34042,134448,9.42,0,21,24,8,1
34043,134452,12.96,1,22,25,4,0
34044,134456,7.96,0,18,21,4,1
34045,134462,12.94,1,22,25,6,0
34046,134466,8.96,0,20,23,4,1
34047,134473,12.93,1,22,25,7,0
34048,134474,-1.01,0,0,3,1,1
34049,134476,7.98,0,18,21,2,1
34050,134480,8.46,0,19,22,4,1
34051,134485,8.95,0,20,23,5,1
34052,134488,9.47,0,21,24,3,1
34053,134489,-1.01,0,0,3,1,1
34054,134499,9.4,0,21,24,10,1
34055,134503,12.96,1,22,25,4,0
34056,134505,5.98,0,14,17,2,1
34057,134510,12.95,1,22,25,5,0
34058,134514,9.46,0,21,24,4,1
34059,134519,12.95,1,22,25,5,0
34060,134524,8.95,0,20,23,5,1
34061,134528,9.46,0,21,24,4,1
34062,134529,-1.01,0,0,3,1,1
34063,134535,12.94,1,22,25,6,0
34064,134537,7.98,0,18,21,2,1
34065,134551,12.86,1,22,25,14,0
34066,134554,6.47,0,15,18,3,1
34067,134560,9.44,0,21,24,6,1
34068,134565,8.95,0,20,23,5,1
34069,134567,5.48,0,13,16,2,1
34070,134570,9.47,0,21,24,3,1
34071,134576,8.44,0,19,22,6,1
34072,134580,9.46,0,21,24,4,1
34073,134585,9.45,0,21,24,5,1
34074,134591,9.44,0,21,24,6,1
34075,134596,8.45,0,19,22,5,1
34076,134601,12.95,1,22,25,5,0
34077,134612,12.89,1,22,25,11,0
34078,134614,12.98,1,22,25,2,0
34079,134616,-0.52,0,1,4,2,1
34080,134623,12.93,1,22,25,7,0
34081,134625,9.48,0,21,24,2,1
34082,134628,9.47,0,21,24,3,1
34083,134634,12.94,1,22,25,6,0
34084,134637,9.47,0,21,24,3,1
34085,134638,-1.01,0,0,3,1,1
34086,134642,8.46,0,19,22,4,1
34087,134645,7.97,0,18,21,3,1
34088,134647,-0.52,0,1,4,2,1
34089,134651,7.96,0,18,21,4,1
34090,134652,-1.01,0,0,3,1,1
34091,134658,8.94,0,20,23,6,1
34092,134660,12.98,1,22,25,2,0
34093,134667,12.93,1,22,25,7,0
34094,134673,8.44,0,19,22,6,1
34095,134677,9.46,0,21,24,4,1
34096,134678,-1.01,0,0,3,1,1
34097,134682,9.46,0,21,24,4,1
34098,134684,-0.52,0,1,4,2,1
34099,134691,8.93,0,20,23,7,1
34100,134695,5.96,0,14,17,4,1
34101,134702,12.93,1,22,25,7,0
34102,134705,8.97,0,20,23,3,1
34103,134707,-0.52,0,1,4,2,1
34104,134708,-1.01,0,0,3,1,1
34105,134709,12.99,1,22,25,1,0
34106,134711,7.98,0,18,21,2,1
34107,134716,9.45,0,21,24,5,1
34108,134717,-1.01,0,0,3,1,1
34109,134720,8.47,0,19,22,3,1
34110,134725,8.95,0,20,23,5,1
34111,134728,6.97,0,16,19,3,1
34112,134733,12.95,1,22,25,5,0
34113,134736,8.97,0,20,23,3,1
34114,134740,9.46,0,21,24,4,1
34115,134749,8.41,0,19,22,9,1
34116,134760,8.89,0,20,23,11,1
34117,134767,9.43,0,21,24,7,1
34118,134772,12.95,1,22,25,5,0
34119,134774,8.48,0,19,22,2,1
34120,134777,5.97,0,14,17,3,1
34121,134783,9.44,0,21,24,6,1
34122,134789,8.44,0,19,22,6,1
34123,134792,8.97,0,20,23,3,1
34124,134800,6.92,0,16,19,8,1
34125,134806,8.44,0,19,22,6,1
34126,134808,12.98,1,22,25,2,0
34127,134811,8.97,0,20,23,3,1
34128,134817,8.94,0,20,23,6,1
34129,134822,12.95,1,22,25,5,0
34130,134825,8.47,0,19,22,3,1
34131,134829,9.46,0,21,24,4,1
34132,134831,9.48,0,21,24,2,1
34133,134834,8.97,0,20,23,3,1
34134,134837,12.97,1,22,25,3,0
34135,134842,9.45,0,21,24,5,1
34136,134845,9.47,0,21,24,3,1
34137,134848,7.47,0,17,20,3,1
34138,134853,8.95,0,20,23,5,1
34139,134856,8.97,0,20,23,3,1
34140,134859,9.47,0,21,24,3,1
34141,134862,8.97,0,20,23,3,1
34142,134863,12.99,1,22,25,1,0
34143,134867,8.96,0,20,23,4,1
34144,134868,-1.01,0,0,3,1,1
34145,134873,9.45,0,21,24,5,1
34146,134877,8.96,0,20,23,4,1
34147,134882,12.95,1,22,25,5,0
34148,134884,12.98,1,22,25,2,0
34149,134892,7.92,0,18,21,8,1
34150,134893,-1.01,0,0,3,1,1
34151,134898,7.45,0,17,20,5,1
34152,134904,12.94,1,22,25,6,0
34153,134906,-0.52,0,1,4,2,1
34154,134913,9.43,0,21,24,7,1
34155,134915,12.98,1,22,25,2,0
34156,134918,8.97,0,20,23,3,1
34157,134919,-1.01,0,0,3,1,1
34158,134924,9.45,0,21,24,5,1
34159,134931,12.93,1,22,25,7,0
34160,134939,9.42,0,21,24,8,1
34161,134940,-1.01,0,0,3,1,1
34162,134942,1.98,0,6,9,2,1
34163,134946,12.96,1,22,25,4,0
34164,134949,9.47,0,21,24,3,1
34165,134951,8.48,0,19,22,2,1
34166,134954,8.97,0,20,23,3,1
34167,134956,-0.52,0,1,4,2,1
34168,134967,8.89,0,20,23,11,1
34169,134975,12.92,1,22,25,8,0
34170,134976,-1.01,0,0,3,1,1
34171,134979,12.97,1,22,25,3,0
34172,134981,9.48,0,21,24,2,1
34173,134984,8.97,0,20,23,3,1
34174,134986,9.48,0,21,24,2,1
34175,134991,12.95,1,22,25,5,0
34176,134992,-1.01,0,0,3,1,1
34177,134993,-1.01,0,0,3,1,1
34178,134999,8.94,0,20,23,6,1
34179,135002,12.97,1,22,25,3,0
34180,135011,5.91,0,14,17,9,1
34181,135012,-1.01,0,0,3,1,1
34182,135016,12.96,1,22,25,4,0
34183,135021,9.45,0,21,24,5,1
34184,135024,8.47,0,19,22,3,1
34185,135027,12.97,1,22,25,3,0
34186,135033,7.44,0,17,20,6,1
34187,135035,12.98,1,22,25,2,0
34188,135038,9.47,0,21,24,3,1
34189,135044,12.94,1,22,25,6,0
34190,135048,9.46,0,21,24,4,1
34191,135054,12.94,1,22,25,6,0
34192,135057,2.47,0,7,10,3,1
34193,135060,8.47,0,19,22,3,1
34194,135064,12.96,1,22,25,4,0
34195,135067,12.97,1,22,25,3,0
34196,135074,12.93,1,22,25,7,0
34197,135077,3.97,0,10,13,3,1
34198,135080,8.97,0,20,23,3,1
34199,135084,12.96,1,22,25,4,0
34200,135088,8.96,0,20,23,4,1
34201,135092,9.46,0,21,24,4,1
34202,135095,8.47,0,19,22,3,1
34203,135097,12.98,1,22,25,2,0
34204,135099,12.98,1,22,25,2,0
34205,135106,12.93,1,22,25,7,0
34206,135107,-1.01,0,0,3,1,1
34207,135113,5.44,0,13,16,6,1
34208,135119,9.44,0,21,24,6,1
34209,135122,-0.03,0,2,5,3,1
34210,135125,9.47,0,21,24,3,1
34211,135126,-1.01,0,0,3,1,1
34212,135127,-1.01,0,0,3,1,1
34213,135128,-1.01,0,0,3,1,1
34214,135129,12.99,1,22,25,1,0
34215,135136,12.93,1,22,25,7,0
34216,135141,12.95,1,22,25,5,0
34217,135151,12.9,1,22,25,10,0
34218,135158,12.93,1,22,25,7,0
34219,135161,8.97,0,20,23,3,1
34220,135168,8.43,0,19,22,7,1
34221,135169,-1.01,0,0,3,1,1
34222,135179,12.9,1,22,25,10,0
34223,135181,12.98,1,22,25,2,0
34224,135183,6.48,0,15,18,2,1
34225,135185,-0.52,0,1,4,2,1
34226,135188,9.47,0,21,24,3,1
34227,135189,-1.01,0,0,3,1,1
34228,135194,8.45,0,19,22,5,1
34229,135195,-1.01,0,0,3,1,1
34230,135196,-1.01,0,0,3,1,1
34231,135200,7.96,0,18,21,4,1
34232,135207,6.43,0,15,18,7,1
34233,135212,12.95,1,22,25,5,0
34234,135214,8.98,0,20,23,2,1
34235,135218,12.96,1,22,25,4,0
34236,135219,-1.01,0,0,3,1,1
34237,135220,-1.01,0,0,3,1,1
34238,135225,9.45,0,21,24,5,1
34239,135229,12.96,1,22,25,4,0
34240,135235,8.44,0,19,22,6,1
34241,135240,12.95,1,22,25,5,0
34242,135241,-1.01,0,0,3,1,1
34243,135245,9.46,0,21,24,4,1
34244,135253,8.92,0,20,23,8,1
34245,135255,12.98,1,22,25,2,0
34246,135260,8.45,0,19,22,5,1
34247,135261,-1.01,0,0,3,1,1
34248,135265,12.96,1,22,25,4,0
34249,135266,-1.01,0,0,3,1,1
34250,135273,12.93,1,22,25,7,0
34251,135276,8.97,0,20,23,3,1
34252,135280,12.96,1,22,25,4,0
34253,135282,8.48,0,19,22,2,1
34254,135284,1.98,0,6,9,2,1
34255,135288,8.96,0,20,23,4,1
34256,135293,12.95,1,22,25,5,0
34257,135298,8.45,0,19,22,5,1
34258,135301,12.97,1,22,25,3,0
34259,135304,8.47,0,19,22,3,1
34260,135310,9.44,0,21,24,6,1
34261,135313,12.97,1,22,25,3,0
34262,135316,8.97,0,20,23,3,1
34263,135318,9.48,0,21,24,2,1
34264,135329,9.39,0,21,24,11,1
34265,135333,12.96,1,22,25,4,0
34266,135340,9.43,0,21,24,7,1
34267,135343,12.97,1,22,25,3,0
34268,135350,12.93,1,22,25,7,0
34269,135351,-1.01,0,0,3,1,1
34270,135354,9.47,0,21,24,3,1
34271,135361,7.93,0,18,21,7,1
34272,135362,-1.01,0,0,3,1,1
34273,135370,7.92,0,18,21,8,1
34274,135376,12.94,1,22,25,6,0
34275,135383,8.93,0,20,23,7,1
34276,135387,12.96,1,22,25,4,0
34277,135391,12.96,1,22,25,4,0
34278,135394,12.97,1,22,25,3,0
34279,135396,-0.52,0,1,4,2,1
34280,135405,8.91,0,20,23,9,1
34281,135409,12.96,1,22,25,4,0
34282,135415,8.94,0,20,23,6,1
34283,135416,-1.01,0,0,3,1,1
34284,135420,7.96,0,18,21,4,1
34285,135421,-1.01,0,0,3,1,1
34286,135428,7.93,0,18,21,7,1
34287,135431,7.97,0,18,21,3,1
34288,135444,9.37,0,21,24,13,1
34289,135447,8.97,0,20,23,3,1
34290,135457,9.4,0,21,24,10,1
34291,135458,-1.01,0,0,3,1,1
34292,135464,9.44,0,21,24,6,1
34293,135466,5.98,0,14,17,2,1
34294,135469,8.97,0,20,23,3,1
34295,135473,7.96,0,18,21,4,1
34296,135476,7.97,0,18,21,3,1
34297,135480,12.96,1,22,25,4,0
34298,135489,12.91,1,22,25,9,0
34299,135494,12.95,1,22,25,5,0
34300,135502,8.92,0,20,23,8,1
34301,135512,8.4,0,19,22,10,1
34302,135517,9.45,0,21,24,5,1
34303,135523,5.44,0,13,16,6,1
34304,135526,8.97,0,20,23,3,1
34305,135532,8.44,0,19,22,6,1
34306,135536,4.46,0,11,14,4,1
34307,135540,9.46,0,21,24,4,1
34308,135547,9.43,0,21,24,7,1
34309,135556,9.41,0,21,24,9,1
34310,135562,12.94,1,22,25,6,0
34311,135566,9.46,0,21,24,4,1
34312,135576,8.4,0,19,22,10,1
34313,135583,7.43,0,17,20,7,1
34314,135585,6.48,0,15,18,2,1
34315,135590,12.95,1,22,25,5,0
34316,135591,-1.01,0,0,3,1,1
34317,135593,12.98,1,22,25,2,0
34318,135595,12.98,1,22,25,2,0
34319,135597,12.98,1,22,25,2,0
34320,135600,8.97,0,20,23,3,1
34321,135604,8.96,0,20,23,4,1
34322,135606,12.98,1,22,25,2,0
34323,135611,8.45,0,19,22,5,1
34324,135615,9.46,0,21,24,4,1
34325,135618,8.97,0,20,23,3,1
34326,135620,12.98,1,22,25,2,0
34327,135627,8.43,0,19,22,7,1
34328,135635,7.92,0,18,21,8,1
34329,135641,12.94,1,22,25,6,0
34330,135644,8.97,0,20,23,3,1
34331,135652,7.92,0,18,21,8,1
34332,135658,9.44,0,21,24,6,1
34333,135661,8.47,0,19,22,3,1
34334,135663,-0.52,0,1,4,2,1
34335,135666,12.97,1,22,25,3,0
34336,135667,-1.01,0,0,3,1,1
34337,135669,8.48,0,19,22,2,1
34338,135674,8.95,0,20,23,5,1
34339,135676,12.98,1,22,25,2,0
34340,135680,7.46,0,17,20,4,1
34341,135681,12.99,1,22,25,1,0
34342,135686,12.95,1,22,25,5,0
34343,135688,9.48,0,21,24,2,1
34344,135693,12.95,1,22,25,5,0
34345,135695,5.48,0,13,16,2,1
34346,135699,12.96,1,22,25,4,0
34347,135705,12.94,1,22,25,6,0
34348,135713,8.42,0,19,22,8,1
34349,135718,9.45,0,21,24,5,1
34350,135724,9.44,0,21,24,6,1
34351,135727,7.47,0,17,20,3,1
34352,135732,7.45,0,17,20,5,1
34353,135736,8.96,0,20,23,4,1
34354,135738,12.98,1,22,25,2,0
34355,135743,8.95,0,20,23,5,1
34356,135745,8.98,0,20,23,2,1
34357,135746,-1.01,0,0,3,1,1
34358,135751,7.95,0,18,21,5,1
34359,135754,12.97,1,22,25,3,0
34360,135755,-1.01,0,0,3,1,1
34361,135759,8.46,0,19,22,4,1
34362,135764,8.45,0,19,22,5,1
34363,135767,12.97,1,22,25,3,0
34364,135777,12.9,1,22,25,10,0
34365,135781,9.46,0,21,24,4,1
34366,135785,12.96,1,22,25,4,0
34367,135789,12.96,1,22,25,4,0
34368,135790,-1.01,0,0,3,1,1
34369,135792,12.98,1,22,25,2,0
34370,135793,12.99,1,22,25,1,0
34371,135799,12.94,1,22,25,6,0
34372,135800,-1.01,0,0,3,1,1
34373,135803,9.47,0,21,24,3,1
34374,135804,-1.01,0,0,3,1,1
34375,135808,4.46,0,11,14,4,1
34376,135809,-1.01,0,0,3,1,1
34377,135815,7.94,0,18,21,6,1
34378,135816,-1.01,0,0,3,1,1
34379,135817,-1.01,0,0,3,1,1
34380,135822,8.45,0,19,22,5,1
34381,135826,12.96,1,22,25,4,0
34382,135827,-1.01,0,0,3,1,1
34383,135832,8.45,0,19,22,5,1
34384,135842,9.4,0,21,24,10,1
34385,135845,8.97,0,20,23,3,1
34386,135849,12.96,1,22,25,4,0
34387,135852,8.47,0,19,22,3,1
34388,135860,9.42,0,21,24,8,1
34389,135864,8.96,0,20,23,4,1
34390,135869,9.45,0,21,24,5,1
34391,135872,9.47,0,21,24,3,1
34392,135879,9.43,0,21,24,7,1
34393,135883,7.46,0,17,20,4,1
34394,135887,12.96,1,22,25,4,0
34395,135892,9.45,0,21,24,5,1
34396,135897,9.45,0,21,24,5,1
34397,135902,9.45,0,21,24,5,1
34398,135906,8.96,0,20,23,4,1
34399,135916,8.9,0,20,23,10,1
34400,135918,1.98,0,6,9,2,1
34401,135920,12.98,1,22,25,2,0
34402,135925,8.95,0,20,23,5,1
34403,135934,7.91,0,18,21,9,1
34404,135937,8.97,0,20,23,3,1
34405,135942,8.95,0,20,23,5,1
34406,135949,8.93,0,20,23,7,1
34407,135952,-0.03,0,2,5,3,1
34408,135957,9.45,0,21,24,5,1
34409,135966,8.91,0,20,23,9,1
34410,135972,12.94,1,22,25,6,0
34411,135975,8.47,0,19,22,3,1
34412,135978,8.97,0,20,23,3,1
34413,135981,8.97,0,20,23,3,1
34414,135983,8.98,0,20,23,2,1
34415,135984,-1.01,0,0,3,1,1
34416,135990,9.44,0,21,24,6,1
34417,135995,12.95,1,22,25,5,0
34418,135998,9.47,0,21,24,3,1
34419,136002,8.96,0,20,23,4,1
34420,136012,8.9,0,20,23,10,1
34421,136016,9.46,0,21,24,4,1
34422,136019,9.47,0,21,24,3,1
34423,136021,3.98,0,10,13,2,1
34424,136023,6.98,0,16,19,2,1
